date,employee_title,location,review_title,Review,rating_overall,rating_balance,rating_benefits,rating_job_security,rating_management,rating_culture
" November 4, 2019",Admin. Assistant," Herndon, VA ",Good place for entry level starters,A lot of changes going on at the moment and it's not always an easy transition but overall it's a great place to work at. Manager's are fair and overall have a positive attitude.,4.0,4,3,3,4,3
" November 4, 2019","Program Director, Cyber Intelligence"," Fairfax, VA ",Employee Focused,"The company has implemented a number of new programs and benefits to support their employees including paid benefits, certification programs. and a good work/life balance.",5.0,5,5,5,5,5
" October 31, 2019",Planner, Northern Virginia ,"Energetic, Growing Company","Management Team Seeks Opportunities for Growth
Strategic Vision seeking Future Opportunities
One of the top 15 companies I have worked for in my career",4.0,0,0,0,0,0
" April 9, 2020","Independent Contractor, Special Investigator"," Loveland, CO 80538 ",Integrity and Quality,Integrity is a value that is help to the highest standards when it comes to conducting interviews and presenting the interview in professional report writing. The quality of that work will be reviewed and analyzed by others to determine the outcome of one's security clearance.,5.0,5,5,4,5,5
" October 30, 2019",Special Investigator," Fairfax, VA ",Dont bother,it not worth it to work for them. Trust me when I say if your not desperate for work than move on to another contractor. Its not even worth writing a review but I did to help other that debating if they should work for them.,2.0,2,2,2,2,2
" October 30, 2019",Application DBA/Data Base Analyst," Round Rock, TX ",A great place to work,Great corporate culture. Not so big that you remain anonymous. Management is very engaged with the staff.,5.0,5,5,5,5,5
" October 29, 2019",INVESTIGATOR III," Arlington, VA ",Professional managment and support staff.,"Being a Background Investigator is not easy. The amount of work that you need to complete is a lot and is overwhelming at times. The only good thing about this job is that you are on your own, setting your own schedule and managing yourself.",4.0,2,2,3,4,5
" October 27, 2019",Special Investigator," New York, NY ",If you like working from home,"If you want to work by yourself, then by all means go for this job. However, although there is a flexible work schedule you feel like you are always working. This is a production based company and relies heavily on metrics, and making your numbers. If you are self-motivated, you can succeed with this job. If not, this is not the job for you.",2.0,3,1,1,2,1
" October 25, 2019",Cyber Security Engineer - NASA ACES Team, NASA ACES Team (Former Employee) ,Productive and fun place to work,"Client support, solution design, deployment and support. Lab testing for production deployment followed by change management for review and approval. Solution risk management and mitigation. Compliance and resolution.",3.0,3,3,3,3,3
" October 24, 2019",Project Manager," Atlanta, GA ",No SOPs or Work/Life Balance,"GOV projects with convoluted processes and ""red tap"" There are NO written project SOPs nor is there a centralized information sharing source with adequate version control Resources are outsourced and silo causing extreme delays",2.0,1,2,2,1,1
" October 21, 2019",Recruiter, Virginia ,Giving back every day,"Because of the type of work we do, we have an opportunity to give back every day to our country in a way so many would otherwise not be able to. It's an honor to do what I do.",5.0,5,5,4,4,5
" October 20, 2019",IT Specialist," Norfolk, VA ",Great intro to IT,"Working at Perspecta was a great intro to working on the NMCI contract.

While there I learned about Windows 7 and 10. Specifically the 1803 update. Learned a lot about MSRA and RDC.

The people there were great from coworkers to the supervisors.",5.0,4,5,5,5,5
" October 17, 2019",Special Investigator," Waldorf, MD ",Poor Management,"Lack of concern for employees. Little pay, heavy workload. One upside to being employed was networking and meeting new people. Another upside was creating your own schedule.",1.0,3,1,1,1,1
" October 16, 2019",Field Investigator 5," Tucson, AZ ",Perspecta is a solid company with a good reputation within the security industry,Perspecta provided me with an opportunity in the national security industry. They were aggressive with promotion and offered plenty of opportunities to travel around the United States.,4.0,4,4,4,4,4
" October 15, 2019",Systems Engineer," Chantilly, VA ",Great place to start!,"Fantastic place to start working in the Systems Engineering industry, but one can quickly grow out of their role and look for more challenging positions elsewhere.",3.0,0,0,0,0,0
" October 15, 2019",Software Engineer/Developer, Defense Finance and Accounting Service ,Good business to work for.,A great company to work for. Great management. Fair wages. Enjoyed working for them and would do so again. Good company to work for. fair compensation.,5.0,5,5,5,5,5
" October 14, 2019",Deputy Program Manager / Regional Manager / Data Project Manager," Fort Carson, CO ",Excellent company,Excellent company to work for that has genuine concern for employees and other stakeholders. Has a high regard for military members who work for them. Highly recommend.,5.0,5,5,5,5,5
" October 14, 2019",Federal Government Background Investigator," Loveland, CO ",Great place,"Great job for those who want to work from home and have full control of your schedule.
They offer advancement opportunities and quarterly bonuses for work productivity.",5.0,5,5,5,5,5
" October 13, 2019","System Analyst, Principal"," Campbell, CA ","Solid teamwork, too focused on documentation","Emphasis needs to be on the product quality first, then on procedures. You can write a ton of procedures and still produce a lousy product. There needs to be a more professional work environment. The company is very cheap with the workplace environment. Cubicles looked like junior high school.",4.0,4,4,4,5,3
" October 9, 2019",ERP Business Systems Analyst," Chantilly, VA ",Great environment / Great people,"I enjoyed it while it lasted, but merger. Multiple networks was a source of frustration. Hiring from within has been made more difficult since the merger (seemingly).

I really liked the location, made my own hours and I was able to telecommute on occasion. Some very good people, but so many left after merger with USPS+Vencore. (Not sure if they knew something or not).",4.0,4,4,4,5,5
" October 8, 2019",Background Investigator," Seattle, WA ",Numbers over mission,"Much like most other contract background investigation companies, the focus is on production in a situation where a quality investigation should be the goal. The report review level was inconsistent and often times incorrect.",1.0,1,1,1,1,1
" October 7, 2019",Technical Solutions Rep III," Boise, ID ",Workplace culture,Everyone helps everyone out when the need help in fixing a customer issues. There is a group chat room that if you have any issue you can put it in the chat room to get help and someone will always help you out.,4.0,4,4,4,5,4
" October 7, 2019",Customer seervice representative," El Paso, TX ",Productive Workplace,"Flexible schedules Open from am to pm. During peak season they do have opportunities for overtime but, during low call volumes they do begin to cut hours.",4.0,2,2,3,4,4
" October 3, 2019",Field Services Technician," Pensacola, FL ",Good Professional Work Environment,"I work for as a subcontractor under a Navy contract held by Pespecta. I do not work directly for them, but by extension they offer decent compensation and a positive work environment.",3.0,3,3,4,4,4
" April 9, 2020","Independent Contractor, Special Investigator"," Loveland, CO 80538 ",Integrity and Quality,Integrity is a value that is help to the highest standards when it comes to conducting interviews and presenting the interview in professional report writing. The quality of that work will be reviewed and analyzed by others to determine the outcome of one's security clearance.,5.0,5,5,4,5,5
" October 1, 2019",Investigator III," Tucson, AZ ",Flexible work hours,Excellent team management. Always there for you. Work from home and be able to set your own schedule. Very flexible work hours. You have to be committed to your work and be organized. Be able to talk to people face to face.,5.0,5,5,5,5,5
" October 1, 2019",Tier 1 Service Desk, Virginia ,Long hours with a figure it out atmosphere,"Long hours with overtime - 10 hour days
30 minute lunches
2 15 minute breaks
5 weeks of non-useful knowledge
Training was placed in a room full of phones and computers that were not utilized once -- for a call center
Trainer outdated
Constantly hearing you'll be replaced/fired
Some supervisors were ghosts
Not a practice what they preach atmosphere
IDBO sucks",3.0,2,4,2,3,2
" September 29, 2019",Level II Field Investigator," Fort Worth, TX ",Great Company,The Company was great. The job was tough and demanding but my Supervisor was great and would work with me when things in life came up. Perspecta offered great benefits. The only thing I would say is I wish they offer more time to continue to study your job. I think more training would have made things easier.,5.0,5,5,5,5,5
" September 28, 2019",Background Investigator," Chantilly, VA ",Great to work from home,The job offers a great opportunity to work form home but it was hard to stay within the required restrictions to stay competitive with the company. Management was not easily accessible.,2.0,3,3,1,2,2
" September 26, 2019",Business Account Manager," Campbell, CA ",New Company without defined goals,"This company was created from acquisition and consolidation of three companies with different business systems. Unfortunately, there are going to be growing pains as jobs are refined within the new corporate structure",2.0,2,3,1,1,1
" September 23, 2019",System Engineer," Reston, VA ",Competitive Salaries,"Professional employees, with good management teams, structured environment, flexible work schedules. Lots of job opportunities with opportunity for promotions.",5.0,5,5,5,5,5
" September 22, 2019",Data Analyst," Hunter Army Airfield, GA ",Enjoyable work environment,"I really miss working with Perspecta. They care about their employees. It was unfortunate the contract was lost.
There was always a challenge to improve my skills. I learned more and more about the company. I really enjoyed interacting with the customer to improve productivity.",5.0,4,4,3,4,5
" September 19, 2019",Background Investigator," Washington, DC ","Productive, and you work remotely with a lot of positions","The job is very tedious and the company expects a lot from you. It is pretty difficult to be able to get a raise unless you overwork yourself. A typical work day can be long when a lot of work cramming is involved. Only the strong survives. The management team is pretty good. As long as you are working diligently, they do not bother you.",3.0,2,5,3,5,3
" September 17, 2019",Background Security Investigator," Herndon, VA ",Allows for employee to create own schedule.,"As a background investigator, I conducted background investigations in support of national security or in the interest of public trust. After I was offered the position, I attended an online training course for 4 weeks. The company provided the laptop, and all office equipment needed. Once I completed and passed all exams, I spent two weeks at in-house training in Colorado. After completion of in-house training, I was given a caseload. I began a two week On-The-Job training with a background investigator trainer, who walked me through these initial cases. After completion of the two weeks, I was officially a background investigator. I was in charge of making appointments with the subjects that needed interview. After the interviews, I would type up the report and submit it online.",3.0,3,3,3,3,3
" September 16, 2019",Investigator IV," Washington, DC ","Good coworkers, bad metrics, okay pay","They have a lot of internal work to get everyone on the same page, but the people who work there care and are good to work with. Pay is below average, but they take entry level.",4.0,5,3,3,3,3
" September 15, 2019",Innovation Intern," San Diego, CA ",Great Place,Everyone was so friendly and helpful! The work environment was kind of dull but I think because of all the cubicles. Everyone is so collaborative and it was great.,5.0,5,4,4,4,4
" September 14, 2019",ISSO," Herndon, VA ",Not bad but could be better,"Things move slowly when working through the organizational chain. HR has to be contacted to know how much ATO has accrued, and their response time is slow. A different HR contact is needed to know how many floating holidays are available. Pay is good but below average in respective markets. Dress code is relaxed.",4.0,4,3,3,3,5
" September 9, 2019",Queue Manager," Herndon, VA ",Very productive and fast paced.,Start early and work long hours and days. As the queque manager I spend long hours on the computer working through customer issues and preparing build sheets for customer orders. This is a very manual process.,3.0,3,3,4,3,3
" September 7, 2019",Service Desk Technician Tier 1," Norfolk, VA ",Not Much Room for Advancement,"If you're looking to get your foot in the door for experience and a clearance this is the place for you. When you're on the help desk, the only step up is Technical Leader which offers no pay raise. They pay way more than normal help desks but it is more of a call center. There is a high turn-over rate. The only reasons I came to work was because of the pay/benefits,my co workers and 3 weeks of paid vacation(can use immediately).Also you get two weeks of PTO on top of the 3 weeks of paid vacation. If you're looking to advance within the company,it's going to be tough getting off the help desk but it can be done if you have a good manager. Expect to work OT all the time for months on end, it could be a blessing or a curse. I've seen a lot of people come in, get their clearance and find a better paying job.",4.0,5,5,3,4,3
" September 7, 2019",Special Investigator," Carlsbad, CA ",Extremely stressful,"Difficult time differentiating between driving, interviewing and submitting required work all work understanding evolving requirements from the company and customer. Management is typically only involved during negative actions and ensuring business requirements are met, Investigators are typically held to a certain standard to meet al requirements with minimal supervision.",1.0,1,2,2,1,1
" September 5, 2019",Middleware Systems Administrator," Boise, ID ",Productive and fun workplace,Great place overall. Loved working with my team who were responsible and caring. Got to work from home if I wanted. Kind people. The hours overall were the best because you could work 8 hours and then not dwell on your job after.,5.0,5,5,1,5,5
" September 3, 2019",NMCI Field Operations Manager," Orlando, FL ",Good Company to Work For,"- It will which location you work for and the position you fill. I worked at both Jacksonville and Orlando FL locations.
- The management is great and are concerned about employees.
- The workplace is laid back, but the work get done.
-The hardest part of the job would be getting updated of new work policies before the issue arises.
- For me the most enjoyable part of the job is helping the customers and meeting them.",4.0,4,4,4,5,5
" August 25, 2019",Data Analyst/Business Intelligence Support," San Diego, CA ","Only Apply if you are an H1B, American's don't bother!","Very political and poisonous environment, they are wasting millions of San Diego county dollars. Communication is pathetic, upper management/PMO resigns and no one is notified. My co-worker is a convicted pedifile!",1.0,1,3,1,1,1
" August 24, 2019",Project Manager," San Diego, CA ",Perspecta sucks!!,"I interviewed with with the Program Manager. He was basically clueless and had no plan how to manage the client's Program. He could not provide a realistic job preview, his answers kept changing with regard to the job content as we discussed the details involved with the position. The HR department was similarly clueless. They use a clueless background investigation company called First Advantage that are the absolute worst. They are so inept, they gave me a bad background report because they were completely incapable of contacting the correct points of contact at global IT firms to verify my past employment. I doubt that they could find themselves with a map and a GPS! In addition, the salary offer was a total low-ball offer that they blamed on the low-cost government contract that they won. That also directly translates to the poor quality of work and effort that they provide to the client, since employees are overworked and underpaid. The benefits are also less than stellar, with the employees paying huge out-of-pocket premiums and co-pays. All-in-all, Perspecta sucks as an employer!",1.0,1,1,1,1,1
" August 18, 2019",Special Investigator," Orinda, CA ","This position requires a self starter, self motivator personality to keep up with the fast past environment.",This position is a fast paced environment. The case load is self managed and one must be self motivated and confident. The interviews of clients are done at an off-site location. There is a lot of case management needed for this position. It is not for the timid.,3.0,3,2,2,2,2
" April 9, 2020","Independent Contractor, Special Investigator"," Loveland, CO 80538 ",Integrity and Quality,Integrity is a value that is help to the highest standards when it comes to conducting interviews and presenting the interview in professional report writing. The quality of that work will be reviewed and analyzed by others to determine the outcome of one's security clearance.,5.0,5,5,4,5,5
" August 18, 2019",Ground Maintenance Data Monitor," Fort Hood, TX ",Ever changing work load.,"There is no room for progression or advancement in this position. There are always changes to procedures and how we conduct our business. The program has been in existence for quite some time and it seems as if everyday they are trying to figure out what we need to do to accomplish our mission. The pay is just about spot on for what we are require to do, work hours are great.",2.0,5,4,2,2,3
" August 17, 2019",Payroll Administrator," Chantilly, VA ",nice place to work,"Nice place to work, everyone very nice, remote work is great when you have kids. flexible with work schedule I like what I do. do see advancement in this department at this time",4.0,5,4,2,4,4
" August 16, 2019",Network Engineer," Houston, TX ",Fun workplace,"Work remotely full time.
Very relaxing environment , work life balance was good.
Pay was not to high, job did have good benefits.
My team qas amazing!",4.0,5,4,5,5,5
" August 13, 2019",IT Consultant," Raleigh, NC ",Always Starting Over,"This company is continuously being bought out. The year after year review of ""raises after we stabilize"". This has brought my motivation to almost nothing. 2% was finally awarded, 3.5 years later.",2.0,2,1,1,3,2
" August 11, 2019",Background Investigator I," Loveland, CO ","Very Flexible job, inadequate training","The training received for this job does not properly prepare you for the job. There are also a lot of inconsistencies within the organization, which it makes more difficult to do the required task effectively.",3.0,5,3,3,3,2
" August 11, 2019",Business Analyst," San Diego, CA ",Nepotism and Ignorant Capability Leaders,"This company is run by an HR team of capability leaders that have no idea what day-to-day functions their own employees actually perform, nor the skills needed to be a successful business analyst in a healthcare environment. Management is spineless and does not support their hardest working individuals. Expect to work at least 60 hours a week, compensation is not competitive.",1.0,1,1,2,1,1
" August 10, 2019",Investigator 1," San Diego, CA ",Unrealistic Expectations,"Most definitely not a reasonable position to work, the pay is terrible and the work is beyond overwhelming. Driving all over the city trying to find people who’ve been gone for years is totally crazy",2.0,4,1,1,1,1
" August 7, 2019",Help Desk Tier 1 Agent," San Diego, CA ",A great place to work,I worked their a few month short of a year. Had a few weeks in training but that was with specific software. With prior knowledge I really caught on fast. Team work makes the dream work and everyone around was always helping out at least in the help desk portion. Great coworkers and management. Left for personal reasons.,5.0,5,5,5,5,5
" August 5, 2019",NBIB Reviewer," Loveland, CO ",Flexible and Challenging,This company was based in Loveland Co but it was a remote position that allowed me to work from home in a support role while being able to be there for my daughter.,5.0,5,5,5,5,5
" July 30, 2019",Svc Info Developer II," Herndon, VA ",Very positive work environment,Good Company. They work with your life schedule. They have room for expansion and growth opportunity. Work opportunities around the world. great benefits,4.0,4,4,4,5,4
" July 30, 2019",ITO Service Delivery Consultant II," Edgewood, MD ",Constantly changing,The company has been trough several spin/mergers over the last few years and it has just been constant change. Flexibility and ability to work from home are the best benefits. Really like the people I work with.,3.0,4,3,3,3,3
" July 29, 2019",Special Investigator," Fairfax, VA ",Stressful workload and low pay,"Work load is beyond the amount you are paid. They do not pay you enough to make work 30-40 plus cases a month, while expecting everything to be one hundred percent, as a new hire

Benefits, work from home, and life balance is great however. I work Monday through Friday and off the weekends.

Managers expect a lot from you, even if you're new. They will call you every week to see where you're at and what work needs to be done. You have the freedom of working on your own, but no real freedom at all.",3.0,5,5,2,2,3
" July 28, 2019",Investigator II," Jacksonville, FL ",No work/life balance,"A typical day is being able to adjust to the unexpected. I was always overwhelmed and felt rushed. Deadlines are provided for every case and you are not always provided a sufficient amount of time. The more rushed I felt the more errors with my work, In the end, I felt that I had a target on my back regardless of how hard I worked or how much of a team player I was. I worked Sunday through Friday to keep my head above water with all the additional work that would come my way during the week, but it was never enough. I just ended up stressed and having anxiety issues that were starting to impact other parts of my life.",2.0,1,3,1,5,3
" July 25, 2019",Government Investigator," San Antonio, TX ",N/a,Love talking and meeting new people.Will let you go with out much notice. Only worked there for a short time and was laid off without much notice. Work load is a lot with little pay.,1.0,3,2,1,2,1
" July 25, 2019",Investigation Reviewer," Slippery Rock, PA ",Not a happy place overall,"I was rushed, over-whelmed most of the time and a lot of pressure to accomplish a lot of work.

During my time as an investigator I had three managers from January 2016 to May 201; there were nevr any complaints about my work.

May 2017 to September 2018I had one manager who was encouraging and a great coommunicator.Match 2019
September 2017 to March 2019 - i had a total of four managers and the last one was the person who found fault with me. He was not aroud hen we were working on the weekends and all times of the night to keep the contract.

I was promised ithings by a previous manager that the current managerdid not know about- the right hand of managers did not know what other managers promised.",5.0,4,3,1,2,3
" July 25, 2019",Senior Business and Procurement Compliance Analyst," Herndon, VA ",Great workplace that is flexible,Perspecta is a great place to work. The flexibility is a great benefit. I also enjoy the people I work with very much. The vision of the company is headed in the right direction with the present leadership.,5.0,5,4,3,5,4
" July 24, 2019","Case Review Analyst, Team Mentor", Colorado ,Great employer for Self-Driven induviduals,Great employer for self-driven individuals; great management team with open communication and opportunities to move around within company. Effective on the job training.,4.0,5,3,4,5,5
" July 21, 2019",Background Investigator," Bowie, MD ",It was good,"Management:
Great...I worked with a contractor liaison and life was good as long as you responded to emails and phone calls.

Time Management:
Working from home was great. Time management is key. Watching your ACDs and putting in requests to adjust when needed were vital.

Suggestions:
Find mentorship in your trainer or find a seasoned investigator to help with the tricks of the trade.",4.0,4,0,4,5,4
" July 18, 2019",Special Investigator," Washington, DC ",Overworked and Underpaid,"Review title pretty much sums it up for me. Ridiculous amounts of case work with high expectations to have them completed efficiently before deadlines. Very dysfunctional company that couldn't give straight answers for anything. For example, higher ups and even HR didn't even have a clue regarding parental leave or benefits. Always gave the run around and received different answers from different people. They don't even make it clear to us what clearance we have. Had to hear it from a federal recruiter from a job I was applying for. Also it's pretty bad on your first day at training, your instructor warns you that you will have no life while working this job. Funny thing is that she's right. Recommend for retirees who are bored or college kids getting their first big boy job.",2.0,3,1,2,3,2
" July 17, 2019",Information Assurance Engineer," Richmond, VA ","Great program, great people","Been here for almost five years. Lots of opportunities to learn, grow and succeed -- if you're willing to put in the work. Management has been fantastic and largely supportive, and the assigned program has been challenging. Only downside is there isn't much work left in my area, but that's due to lack of a significant military presence in central Virginia.",5.0,5,5,5,5,5
" April 9, 2020","Independent Contractor, Special Investigator"," Loveland, CO 80538 ",Integrity and Quality,Integrity is a value that is help to the highest standards when it comes to conducting interviews and presenting the interview in professional report writing. The quality of that work will be reviewed and analyzed by others to determine the outcome of one's security clearance.,5.0,5,5,4,5,5
" July 16, 2019",Linux Systems Administrator II," Herndon, VA ",No future,The starting salary you get will be the only salary you will see. No raises and no clear path for advancement. Medical benefits are pretty much a pay cut.,2.0,1,1,1,2,1
" July 12, 2019",Special Investigator, Work from home ,Employees are not valued,Training was an awful experience - extremely stressful and not well done. Unrealistic expectations when initially hired. Let go with one day notice - as NBIB changed work load to PERSPECTA.,1.0,1,1,1,1,1
" July 11, 2019",Investigator, Texas ,Horrible company .,Very poor management. Would not recommend to anyone. Was let go do to “not enough work”. Was told I was getting raise and then a week later was let go do to the region being caught up on the back log and now there is not enough work. They hired so many investigators to catch them up on the back log and Now that they are all caught up they throw you to the dust. Horrible company ! BEWARE!,1.0,1,1,1,1,1
" July 7, 2019",INVESTIGATOR I," New York, NY ",Former employees that rate 1 or 2 stars are NOT exaggerating!,"This company only cares about productivity. It don't matter how poor the quality of work is their motto is give me numbers!!! You cannot make your own hours as they say you can. You spend more time traveling to and from appointments than actually working on your cases which makes for low productivity. Many Investigator's work off the clock to meet their quotas and cut corners to get the job done. The company does NOT provide a private place for Investigators to conduct the sensitive interviews you're assigned. You gotta meet people in public places like Starbucks, Pret A Manger, Dunkin Donut, etc. to conduct your interviews. That is very sloppy and unprofessional for a company to perpetuate.",1.0,1,4,1,1,1
" July 3, 2019",Senior Technical Consultant V, Worked from home ,"Challenging work, new company but does not pay well or value employees","You will be over worked and under valued and paid. The company is new and requires clearances. They are under manned and don't have money to acquire enough staff or pay staff a competitive salary. The company is full of promises to their employees but consistently miss the mark. They do not come close to delivering unsolicited promises (wages, bonuses, etc.).",1.0,0,0,0,0,0
" July 2, 2019",Investigator," Alexandria, VA ",Negative,"My manager was great but the reviewers, pay, logistics analysts, an everything else was abysmal. There is no consensus among reviewers: you could get refiled by one reviewer for formatting your report one way and then get refiled by another for NOT formatting it the way you'd gotten refiled for.",1.0,1,2,2,3,1
" July 2, 2019",BACKGROUND INVESTIGATOR I," Chantilly, VA ",Decent place to work,"The job is tasking, but manageable if you are organized. Requires a lot of focus as the job is from home. The job just wasn't for me, but others might find the job to be enjoyable.",4.0,4,4,4,4,4
" July 2, 2019",Sr. SharePoint Developer," Chantilly, VA ",Great work-life balance,"This company cares about your life outside of work, your family, and commitments. As long as you get your work done for your customer, they don't really care how you do it.",3.0,5,3,2,5,4
" June 26, 2019",Information Assurance Manager," Offutt AFB, NE ",Fast-paced Technology Company with Room to Grow,"I enjoy my time working for Perspecta, although, some of the managers like to promise things that they cannot deliver. Some of the customers you work for will not be to your liking, but the company allows you to move laterally should you want to try different opportunities within IT.",5.0,5,3,4,5,5
" June 25, 2019",Background Investigator I," Loveland, CO ",Good place to work for.,Set your own pace of work. Get out what you put in. No micromanagement of work. Every day is something new. Work a lot from the confront of your own home.,4.0,4,3,3,4,4
" June 23, 2019",Contractor for Apex Systems," San Diego, CA ",Good Company,I really like working at perspecta. The people I work with are very professional. Everyday is a new challenge and working on a contract for the government contract is an added bonus.,3.0,0,0,0,0,0
" June 18, 2019",Deputy Chief of Requirements Engineer," El Segundo, CA ",DOD GPS Contractor,"DOD contractor for Air Force GPS; recently received upgraded benefits, very competitive salary in the Aerospace industry. Work core hours in congruent with the military. Great job, good life balance with family. This is in response as a continuing employee and plan to continue in the GPS contract. Team builders, good coworkers, proactive personnel. Free coffee mess, good volunteers for snack shack, great location!",5.0,5,5,4,5,4
" June 13, 2019",Enterprise/Network Operations Center Engineer," Clarksville, VA ",HORRIBLE workplace environment,"Management is SUB-PAR -- the poorest management of any company for which I've ever worked in my career! They create a ""dog-eat-dog"" environment masked with a ""team centered"" label. Honestly, I can't think of ONE positive thing to say about immediate management/team lead all the way up to senior VPs of HR, Office of Ethics and Compliance and the Legal departments.",1.0,1,2,1,1,1
" June 8, 2019",Investigator, Midwest ,Worst job I ever had,I was a background Investigator at Perspecta. I want people to know they really do ask you to pay back the money if you leave before a year for training and adjudication costs. In my area I had to travel a lot for interviews and records. If I was unable to complete the interview or record I received no points after traveling so it was hard time meet the metrics. I had 3 managers in 6 months. It was the worst I have ever been treated at work by management. Do not work here!,1.0,1,1,1,1,1
" May 31, 2019",Document Control Specialist," Loveland, CO ",Document Control Specialist,Very detailed description of job an expectations. Most of management and coworkers were understanding and personable. Becoming compliant took a while.,4.0,4,3,3,3,3
" May 30, 2019",Junior Applications Developer," Arlington, VA ",Great balance and environment,"I loved it . It was great. They had great people, place, fun, environment, pay, vendors, benefits, technology. And looked out for your personal life as well",5.0,5,5,5,5,5
" May 28, 2019",Quality Assurance Analyst," San Antonio, TX ",Review of Perspecta,Perspecta is a great corporation comprised of managers who legitimately care about their subordinates. It's a shame not all companies can follow Perspecta's example.,5.0,5,2,5,5,5
" May 17, 2019",Contractor," San Diego, CA ","No Integrity, No Ethics","This company has a horrible repution with the government. Leadership and management is a joke. The so called leads are all junior females that are insecure control freaks with no formal management training. They scurry around and are worried about who relays information to the client first so they can justify their existence. They'll stab you in the back just to make themselves look good. When someone leaves, they hire whoever they can, based out of complete desperation to fill the position. There is no training budget, no promotion, no advancement, and no support of any kind.",1.0,4,2,1,1,1
" May 16, 2019",Special Investigator," Dallas, TX ",Job security,"This company is well organized and offers great benefits. There is room for growth and advancement. If you can multi-task, have good problem solving skills, great writing skills, and can interview people well than this career is a good one.",4.0,3,5,5,4,4
" May 14, 2019",Background Investigator," Washington, DC ",Worst Job,Extremely misleading. Horrible place to work. If you think that you will be receiving a clearance that is false and you will be working for very little and no reward.,1.0,1,1,1,1,1
" April 9, 2020","Independent Contractor, Special Investigator"," Loveland, CO 80538 ",Integrity and Quality,Integrity is a value that is help to the highest standards when it comes to conducting interviews and presenting the interview in professional report writing. The quality of that work will be reviewed and analyzed by others to determine the outcome of one's security clearance.,5.0,5,5,4,5,5
" May 12, 2019",Systems Analyst III," Aberdeen Proving Ground, MD ",Fast Paced Work Environment,Perspecta is a face paced working environment. They have many jobs in many parts of the country and they have very good benefits. The have fair wages and offer a ton of courses on skillport to improve skills.,4.0,3,4,4,4,4
" May 7, 2019",Quality Assurance Lead Analyst," Montgomery, AL ",Productive place to work,Day consists of listening to recorded calls and evaluating agent performance along with review web chats and email web forms. Participate in weekly calibration meetings.,5.0,5,3,4,5,5
" May 5, 2019","Background ""Investigator""", Arizona ,Do Not Recommend,"I found the learning environment (2 weeks virtual and two weeks classroom) unrealistic. Information is thrown at you at a level that is difficult to retain and build on. Fall behind and you are doomed to failure.
This job is not for critical thinkers and/or those with less than moderate computers skills and retention ability. ""Investigator"" is a misleading title, since the investigative part of the job is limited to redundant and regurgitated note taking on the same formal documents. Furthermore, the company starts you out with a caseload that they label from the onset as impossible to complete on time. Why? I am still trying to comprehend the logic behind that type of business plan...",2.0,2,4,3,3,2
" April 22, 2019","INCIDENT MANAGER / SYSTEM ANALYST, DXC"," Boise, ID ",Stagnant,"From my own research they pay nearly 40% under the industry standard, you may advance in job title and responsibilities but not in pay.

Their benefits are lacking to say the least, they do provide a cheaper insurance but they do come with pricey deductibles.",3.0,4,1,1,1,3
" April 21, 2019","Customer Engagement Lead, IT and Cyber"," Chantilly, VA ",Dishonest management,In less than one year there have been three occasions in which management has been dishonest. Policies at the company are in a constant state of flux and poorly communicated. Enough said.,1.0,5,4,3,2,2
" April 21, 2019",Engineer," Chantilly, VA ","Spin, Merge, Lost in Transition","Coming from multiple spin merges (4 in 7 years) and finally landing with Perspecta, is career-numbing. In the long run Perspecta as a new and emerging company may turn out to be good, but the mid-managers over our team have no answers, are void of any direction and leadership, because they get nothing from above them.

Again, when all is said may be good for those who stick it out and were able to withstand being lost in transition. Vaya con Dios, amigo.",2.0,3,3,1,1,1
" April 20, 2019",Special Investigator," Bossier City, LA ",Productive and versatile,"Work from home with flexibility. Given freedom to work cases given . Cases given every week (4-7 on average). Given 3 floating holidays can be taken whenever, but can’t be carried over.",5.0,4,4,5,4,4
" April 18, 2019",Programmer/Analyst," Stennis Space Center, MS ",Recent merger,Company has undergone a recent merger and most of the focus is on integration. Benefits are suboptimal. Management relies on email exclusively to communicate rather than using multiple methods.,4.0,4,3,3,3,3
" April 18, 2019",Contract Background Investigator," Lakewood, WA ",Contracting work at your own pace,Good company that allows for independence during day to day operations. Great resources and mentorship programs. Flexible travel if desired. No benefits for contracted employees.,4.0,4,4,4,4,4
" April 16, 2019",Payroll Specialist," Chantilly, VA ",Nice Placed to work,Very casual and very busy place. Staff is very co-operative and total atmosphere is very healthy. My supervisor was very professional and always ready to teach new assignment.,5.0,5,5,2,5,5
" April 15, 2019",Information Software Developer," Anaheim, CA ",Ok job not the best paying,I was moved around departments a lot. When there is a lack of staff they will pull people from different teams to make up for the missing people. Once fully staffed we go back to consistent projects. This can be very annoying.,3.0,3,2,3,5,5
" April 10, 2019",Business Analyst," San Diego, CA ",Culture,Perspecta allows for telecommuting and flexible working schedules to accommodate work/life balance. The work environment is relaxed and diversity is welcomed.,3.0,3,2,2,3,3
" April 9, 2019",Test Engineer," San Diego, CA ",Relaxed self-paced work environment,"In the few short months I've been with Perspecta, the work load has been light. The pace of the work has been light as well. I've worked under 3 different silos in the few short months that I've been here and can tell you that the opportunity to learn new skills arise daily.",3.0,5,3,4,3,4
" April 9, 2019",Customer Service Representative," El Paso, TX ",Great work environment.,Working at Perspecta makes you feel like you are an integral part of a winning team. You receive feedback daily and we have a sense of camaraderie with our team members.,5.0,5,5,5,5,5
