date,employee_title,location,review_title,Review,rating_overall,rating_balance,rating_benefits,rating_job_security,rating_management,rating_culture
" February 21, 2020","Senior Program Manager, Security Advisory Services"," Washington, DC ",Multinational company on the rise. Great place to work.,Jacobs provides many opportunities for its' employees covering a wide gambit of industry. These range from defense/intelligence to formula one racing. The breadth of opportunities make it a fun place to work.,5.0,5,5,5,5,5
" February 20, 2020",Other, Arizona ,Sad company,"This company sucks, The pay is horrible and its all about the upper management getting a monthly bonus at the end of the month, They have taken pay away from most of the people, workers feel unfairly treated. Do not trust anyone who you think may be your friend, because they are not, the Department of Labor should be called on this company for Labor laws. As for benefits, they are a joke.",1.0,1,1,1,1,1
" February 19, 2020",Construction Manager/Owner's Representative," Los Angeles, CA ","Productive, Coordinated, Safety Focused","Jacobs is an outstanding place to work they can provide all the support you need to succeed. Their safety program is second to none, they also provide great benefits.",5.0,5,5,5,5,5
" February 18, 2020",Project Construction Maintenance Technician," Prudhoe Bay, AK ",just another contracted construction labor job,"Like many oil field construction outfits, ""good old boy"" alliances prevail.When Jacobs absorbs a contract they drag friends along regardless of talent and lay off skill often laying off skilled tallent to promote ""good old boys"" regardless of abilities.",3.0,3,3,2,2,3
" February 18, 2020",JOURNEYMAN LEADMAN CARPENTER," Baytown, TX ",Workplace Culture,The workplace culture at Jacobs is honestly the best that I've ever experienced during my whole career in this industry. Very caring about everyone's safety and well being.,5.0,5,5,5,5,5
" February 16, 2020",Senior ICS Security Engineer," Columbia, MD ","Good people at office, excellent HR staff, poor executive management","Very turbulent upper management. I've had 6 different bosses in the last year. Leadership changes so much that nobody can tell what works and what doesn't. Starved for lab resources.

Despite initial promises of less than 10% travel, overnight travel can be as high as 50%. Inter-division politics get in the way of getting anything done.

That said, the people in the trenches doing the work are all pretty decent. Office culture is good, we just are simply too tied up with the upper management drama and inter-division politics to get anything done.",2.0,3,4,3,1,3
" February 15, 2020",Journeyman Millwright, Texas/Utah ,Working my way up,I started out as a millwright helper / tool room . Then soon after moved out of the tool room to field work . Each step I was offered more money with more responsibilities.,5.0,4,5,5,5,5
" February 15, 2020",Project Controls Scheduler," Denver, CO ",Fun workplace,Enjoyed the challenging and rewarding work environment. I worked on a variety of projects from oil and gas to VA Hospital build. Worked part of my time with them in an office building in downtown Denver and then on the job site at the VA Hospital.,4.0,0,0,0,0,0
" February 15, 2020",Structural Engineer I," Chandler, AZ ",Unique enviornment to work and exposure to unique structural demands,Enjoyed the work and very satisfied with company culture. Exposure to semiconductor manufacturer and unique demands that it creates. Unfortunately the location and cost of living could not be reconciled.,4.0,4,4,3,4,5
" February 15, 2020",Drill site maintenance," Prudhoe Bay, AK ",guys in the gc2 area have a great attitude and fun to work with,The problem with being on the westside is its union and they will only let us do some much because of that when I was on the eastside I got to work with there mechanics and electricians all the time.,4.0,3,3,3,3,3
" February 15, 2020",Software Engineer," Fort Walton Beach, FL ",Healthy Work Environment,"Workplace culture is positive and work-life balance is encouraged. They believe in employee training and furthering education. I have had to opportunity to further my skills through this job.

Because it is a company based on contracts, job security is not guaranteed. However, this does give options to move between projects as new contracts are won and old contracts expire.",4.0,4,4,3,4,4
" February 15, 2020","Parks Maintenance Coordinator, Jacobs Maintenance Compound", Jacobs Maintenance Compound ,Providing structured facilities for family recreation,work environment was challenging due to the many work locations. I need to learn how to deal with the diversity of the work force and the public so that all have a healthy relationship working together.,5.0,4,4,4,5,5
" February 14, 2020",Basic Rigger," Geismar, LA ",Good work place and culture.,Good company to work for and pays fair.Build first Methanol Plant which was shipped from Chile on a barge and we put it together in the states and it was a learning experience.,5.0,5,5,5,5,5
" July 17, 2020",Architectural Designer," Cincinnati, OH ","interesting place, fast pace enviroment, bad work load management","Large company, impersonal, difficult to advance career-wise. Good pay while they have projects, but they lose you as soon as work dries out - no regrets on management part.",4.0,1,4,2,3,3
" February 14, 2020",Millwright/Maintenance Mechanic," Garyville, LA ",Good Company,Enjoyed my time with them great pay and great people Management on down were excellent didn't really care for the people who went around chain of command but it is what it or,5.0,5,5,5,5,5
" February 14, 2020",Project Manager," Morristown, NJ ",Average,Management is disconnected. They continue to acquire companies and are constantly in a state of transition. Never feels like a place to hang your hat.,3.0,0,0,0,0,0
" February 13, 2020",Test & Evaluation Specialist Supervisor," Fort Huachuca, AZ ",Job worl/liveis very good.,"I think the company is very good and I wish I could of started my career
with them earlier. The work hours are very good and flexible depending on job position.",4.0,4,4,4,4,4
" February 13, 2020",Piping Designer/Checker," Houston, TX ",Productive and fun also enjoyed lunch and learn at times.,"I worked in (4) places for Jacobs started in Lakeland FL., Orlando FL., Houston TX. and Cincinnati OH. on loan from Houston office. It was all good learn something new like clean rooms and new People.",5.0,5,5,5,5,5
" February 13, 2020",Carpenter Helper," Baytown, TX ",Good place to work,Good place to work . They give alot of opportunity to any one willing to work .Everyone is willing to help each other . They give Good incentives to work safe.,5.0,5,5,5,5,5
" February 13, 2020",Level 3 fitter, Kingsport ,Good job not fair pay,"For the dangerous of job not fair pay work hard in dangerous conditions,long hours and harsh work environment,pay is low for conditions would be a better job if you were payed fairly for the work",2.0,2,1,2,1,2
" February 12, 2020",Drafter," Metairie, LA ",Great work environment,Friendly and a character building environment. Everyone was really helpful in helping learn the programs. The most enjoyable part was meeting everyone and working together.,5.0,0,0,0,0,0
" February 12, 2020",NCCER+ JOURNEYMEN PIPEFITTER," La Porte, TX ",Misconception between pipefitter and plumber,"This occupation is often overlooked and sometimes confused with the occupation of a plumber. However, a steamfitter and a plumber differ in the fact that plumbers work with low-pressure piping systems, such as utility systems. Pipefitters work more in refineries, rather than in the field of water or water sanitation.",5.0,5,5,3,4,4
" February 12, 2020",Warehouse Supervisor," Beaumont, TX ",Jacobs is great!,I loved this company. Great people to work with and they value their employees. They encouraged us to be better and gave us gifts for exceeding expectations,5.0,5,5,5,5,5
" February 12, 2020",Control System Engineer III," Houston, TX ",The coworkers were helpful,The coworkers were ready to help in all area of engineering. The most enjoyable part was I was able to go home at the regular times. Management did change at times but the coworkers rarely change.,5.0,4,5,4,4,3
" February 11, 2020","Electrical, Instrumentation & Controls Designer"," Englewood, CO ",I loved working here,"Very mature management. This is really what it's all about. If there's immature management (ego, favoritism, abrasiveness) you're not going to like the company.

This was an excellent place to work.

I regret leaving tbh",5.0,5,5,5,5,5
" February 11, 2020",Civil/Structural Designer," Houston, TX ",Great company to work for,"Great company to work for. Great environment to be in, always encouraging to live a healthy life style. The clients they work with are very well recognized in the industry.",4.0,4,3,3,3,4
" February 10, 2020",Recruiter - Virtual, Virtual (Current Employee) ,Great Company to work for!,Jacobs is a leading Engineering firm in the world. They do great things and have a great culture. They increase market share every year and work on some of the best projects in the world.,4.0,4,4,3,4,4
" February 8, 2020",Plant Technician," Fresno, TX ",Poor Management,I love the work plus there was always something to do. Although the management and leadership not to mention communication skills were very poor. I felt I had to be the leader instantly. That was a role I am familiar with and took upon to provide structure within the company.,4.0,4,4,4,1,1
" February 7, 2020",Senior Intelligence Analyst," McLean, VA ",Productive and Friendly,"Jacobs is an amazing company to work for. The leadership and other team members communicate very well with all of the employees and they have some of the best benefits! The workplace culture is extremely positive, which makes the job super enjoyable.",5.0,5,5,5,5,5
" February 7, 2020",INDIRECT BUYER," Erie, PA ",Flexability,You often have the ability to set your own schedule. You're able to work from home or at remote sites. You're able to manage your workload as you see fit.,4.0,4,3,3,2,3
" February 6, 2020",Summer Intern," Irvine, CA ",Great place,Enjoyed interning great place to work learned many things to apply to future work I don’t have anything thing else to say but there is a minimum of 150 characters,5.0,5,5,5,5,5
" February 6, 2020",CORPORATE BUSINESS ANALYST," Englewood, CO ",Favoritism abounds,"As a white, heterosexual, Christian female, I felt so uncomfortable and excluded from the company ""Values"" that I resigned. Newcomers definitely have to check certain boxes to have favorite status - thus during the time I was there, I watched several good employees walk out the door.",1.0,2,4,1,1,1
" February 5, 2020",Desktop O&M Technician," Reston, VA ",Good company to work for.,"I enjoyed the work atmosphere there, lots of support and the benefits were normal. I left the job for a substantial increase in salary that Jacobs was unable to match.",3.0,3,3,3,3,3
" February 5, 2020","GMT, insulator, bolt up"," Prudhoe Bay, AK ",Productive,"Great place to work not sure ,much about Jacobs but I wworked at CH2MHill for 10 years and it was great great people and great bennies good place to start and end a career",5.0,0,0,0,0,0
" July 17, 2020",Architectural Designer," Cincinnati, OH ","interesting place, fast pace enviroment, bad work load management","Large company, impersonal, difficult to advance career-wise. Good pay while they have projects, but they lose you as soon as work dries out - no regrets on management part.",4.0,1,4,2,3,3
" February 5, 2020",Traffic Operations Center Specialist," Philadelphia, PA ",A great place to work,"They are full of helpful people there to get you what you need. If I needed help with a project they were there. When I needed help from IT with my laptop, they took care of it promptly.",5.0,5,5,5,5,5
" February 3, 2020",Subcontracts Manager," Humble, TX ",overall all good,They have big expectations but if you deliver they leave you alone.. Fast pace. You are required to deliver all requirements to keep projects on schedule and on budget.,4.0,4,4,4,4,4
" February 3, 2020",Project Accountant," Corvallis, OR ","Over managed, under staffed","Training, support and team collaboration are promised but never delivered. Departing staff are rarely replaced. The most stressful work environment I have ever encountered.",2.0,2,2,1,1,2
" February 2, 2020",Operator/Laborer," Traverse City, MI ",The employees are a close knit group like a family,I enjoyed my time here and with the people that work there I also got to be part of something that bettered the area I lived in. It was a fast paced and challenging position and I enjoyed it all,4.0,3,4,4,3,3
" February 1, 2020",Configuration Management Specialist," Fort Bragg, NC ","Great environment, great teams, great communication amongst teammates","I enjoy the intra-team and inter-team communication when it comes to identifying and resolving work related issues. A typical day at work will involve interacting with members from multiple functional areas, which can lead to a sense of accomplishment when issues can be discussed, actioned, and eventually resolved.",4.0,4,4,4,4,4
" January 31, 2020",Unified Communications Engineer," Tampa, FL ",Good Company,"Good Company, good benefits. Supports great customers within the department of defense and military communities. Highly recommend for any defense contractors.",3.0,0,0,0,0,0
" January 29, 2020",PIPING DESIGNER," Greenville, SC ",ok engneering,"think of a sweat shop. You can bend over backwards for the company but when it come times for it, you can not count on the company. Enjoy being a number here because that's really all you will be.",5.0,3,5,1,3,3
" January 28, 2020",Journeyman Electrician," Houston, TX ",Very honest company,good people. They have lots of staff and are never understaffed. The company makes you first and will help in the field when there is a time crunch. Excellence.,5.0,5,5,5,5,5
" January 27, 2020",Senior Client Manager," Houston, TX ",OK place to work,Was not at Jacobs long enough to really form an opinion. I left because I did not see the company heading in a good direction. Since I've left CH2MHill was sold to Jacobs and I understand the culture has improved the direction is known,3.0,3,4,3,4,3
" January 27, 2020",Manager of Projects and Managing Director - Emerging Markets, Emerging Markets (Former Employee) ,Great place to work,Commitment to employees and the community. Good safety record. Interesting work mix. Arlington office extremely supportive. Would be a great place to build a career,5.0,4,5,3,3,4
" January 27, 2020",Project Manager," Houston, TX ",Great experience,"Great experience. The on boarding was not difficult and they have a great team. Lots of exciting opportunities both locally and all over the world. So, definitely apply.",4.0,0,0,0,0,0
" January 24, 2020",Designer, Arizona ,This is a stockholder first company,This is a stockholder first company. They truly only care about their bottom line. They send lots of propaganda emails but it is thinly veiled and rarely is there any action taken.,2.0,2,3,2,1,1
" January 24, 2020",MRAP Lead Quality Engineer," Charleston, SC ",Productive and rewarding working with the DOD,"Company is very focused on supporting the Department of Defencse. Company pays well, has good benefits, and gives employees flexibility needed to support customer.",4.0,2,5,2,3,3
" January 23, 2020",Capital Project Scheduler," Houston, TX ",Typical large scale company.,Felt like I was just an employee number. Was promised extensive training before I was to be sent to a site during the interview but received none. Sent to a job site where I was unqualified for the position. Things never got better from each assignment there after.,2.0,4,4,4,2,3
" January 22, 2020","Analyst, Joint Interoperability Test Command"," Sierra Vista, AZ ",Manager was hot headed,"Enjoyable for the most part when you understood the direction the team needed to go. Unfortunately, cutting back on the number of team members created issues.",3.0,3,3,3,3,3
" January 21, 2020",Security Specialist," Montgomery, AL ",Great,"I had a great time. Great employee benefits, pay could be more per position. Educational benefits was fair. A great team to work for. Employee retirement benefits.",4.0,4,4,4,4,4
" January 21, 2020",Civil Superintendent," Kingsport, TN ",Great company to work for,"They were a good company to work for. Pay, benefits were all good but they just lost their contract to another company. They cared about their employees to.",5.0,5,5,5,5,5
" January 21, 2020",Land Agent," Durango, CO ","Fun place to work, loved working with all the professionals","Nice environment to work in with multiple personalities. Loved my job responsibilities, meeting new faces and the interaction I had with the government agencies.

I learned so much during this employment period, hated to see it end.",4.0,4,4,4,4,4
" January 21, 2020",Document Controls, Remote ,Waste of time,"Working for Jacobs has been my worst job experience. The management structure leaves employees with no one to turn to when they have questions or concerns about the specifics of a project. Communication is lacking at every level. Time/money is wasted on meetings that are not fruitful or relevant to most employees. Groups are isolated and it's hard to work in different groups even if you have a skill set that is suited to multiple groups. Career advancement is nonexistent. Merit increases are cost of living increases, nothing more.",1.0,3,2,1,1,1
" January 20, 2020",Pipe Designer," Cincinnati, OH ",Very professional and friendly,"I like everything about Jacobs. Very Professional and friendly people and will work with others anytime.

Overall experience was great. Just wished job would not have ended.",4.0,4,4,0,4,4
" July 17, 2020",Architectural Designer," Cincinnati, OH ","interesting place, fast pace enviroment, bad work load management","Large company, impersonal, difficult to advance career-wise. Good pay while they have projects, but they lose you as soon as work dries out - no regrets on management part.",4.0,1,4,2,3,3
" January 19, 2020",Consultant, Remote ,New Company Structuring is Faulty,"The restructuring that has taken place after CH2M merged with Jacobs is taking the company in a negative direction as it relates to viewing employees as more human than resources. Upper, middle and lower management levels are disjointed. The drive is to maintain big contracts overlooking the realities and day to day needs of staff members. Complaining to HR and or the various other help lines that are provided by Jacobs is futile and those options that are given to staff members is a company CYA tactic. It seldom yields any positive outcome. I was affiliated with CH for some decades and the sharp change disturbed me enough to leave. It's become a machine.",3.0,3,3,2,1,1
" January 18, 2020",Design Engineer," Englewood, CO ",Ok Place to Work,It was an ok place to work. I felt a little bit like a number instead of a person. It is a big company and it makes you feel a little like you are on a deserted island.,3.0,3,3,3,4,2
" January 18, 2020",QA/QC Manager / Inspector," Baton Rouge, LA, Whiting, IN, Geismer, LA, Lima, OH ",Good place to work,"Project assignments varied. Overall projects were successful, Clients satisfied with Project Management Group. Working with many Contractors over the course of my employment was beneficial.",4.0,4,4,4,4,4
" January 16, 2020",Administrative Assistant IV," Richmond, VA ",A contracting company with many opportunities,"If you get on with a cohesive contracting group within Jacobs, you could have a long standing career. The various contracting opportunities are almost endless and the education funding is a great perk.",3.0,5,4,3,3,1
" January 16, 2020",Welder," Decatur, IL ",Good,"Its was a fun, challenging, and a great learning experience. From being thrity feet into the air welding to on the shop floor welding pipe the job was challenging and rewarding.",4.0,4,4,4,4,4
" January 16, 2020",Recruiter / Talent Acquisition," Irvine, CA ",Billable people are in a panic weeks before end of assignment,"One on one, full of good people, but leadership are many layers of the onion away and not reachable. I was part of a RIF that blindsided me. They don't carry billable people on the bench like I would have assumed.",4.0,3,3,2,3,3
" January 16, 2020",Electrical Design Technician IV," Coraopolis, PA ",Design Contractor,"Jacobs works on many different projects. When work is slow, they tend to downsize by laying off workforce. Compensation talked about at the interview was not the compensation in the actual offer. Very high turnover rate.",3.0,2,2,1,2,2
" January 16, 2020",Wastewater Treatment Plant Operator," Fayetteville, AR ",productive,working for jacobs was fun and i learned a lot. Management was very helpful and they really care about their employees. I was happy that i served my community in helping them treating our wastewater and recycled it back to the river so it could be used again.,5.0,5,5,5,4,4
" January 15, 2020",IT Manager," Englewood, CO ",Good pay but high stress,"I left Jacobs because of the IT culture. Speed is valued over Cost and Quality. Morale is very poor. I was able to work from home 100% and the pay is good, however, the flexibility I so cherished was ultimately lost working 70+ hour weeks.",2.0,2,4,2,1,1
" January 15, 2020",Logistics Analyst," Fort Belvoir, VA ",Fair practices concerning employees,"- Mission oriented and employee friendly
- The importance contractors have assisting the federal government
- Showed genuine concern for the employee
- Culture mimicked a family
- N/A
- Overall mission of assisting the Soldier",5.0,5,5,4,4,5
" January 15, 2020",Information Computer Telecommunication Specialist," Fort Huachuca, AZ ",Jacobs,Good company that has a strong focus on team and safety. Great flexibility with work schedule. Managers genuinely seem to care about the employees and the task.,4.0,4,4,4,4,4
" January 15, 2020",Senior Systems Analyst/Task Lead/Manager," Fort Huachuca, AZ ",Easy going attitude,"Depending on what group you are in, you have a high probably of having an easy going attitude within a the group of people with which you work. Teams and company is very flexible with hours, especially when it pertains to family obligations. For example, children needing to be at school at a certain time, which would require the employee to be late, etc.",4.0,5,5,3,4,4
" January 14, 2020",Electrical Apprentice," Elko, NV ",Always fun day at work,"I have positive memories when recollecting the circumstances and harsh climate we endured. But the managements abilitity to interact and demonstrate its dedication towards its employees has no match. Till today I can admit, that my very own fundamentals came from the experience and expectations forged.on that cold hill",4.0,4,3,4,4,4
" January 14, 2020",PIPE ADMIN / QUANTITY SURVEYOR / SYSTEM TURNOVER," Chocolate Bayou, TX ",Team players,Everyone one was welcoming to all new employees and welcomed them to the team. Management encouraged cross training team member supported in the cross training if the systems pertained to there department,1.0,0,0,0,0,0
" January 13, 2020",Systems Engineer," Reston, VA ",I've enjoyed my experience,This is a great company that is moving in the direction of tech-forward initiatives. They value your work/life balance and provide opportunities for training.,4.0,4,4,4,4,4
" January 13, 2020",Ironworker," Chocolate Bayou, TX ",Working at jacobs,"Good company spend a lot of time working there, the management was good and workers were good, a lot of hours and a lot of work when I was there would work for them again",4.0,4,4,4,4,4
" January 12, 2020",Top Pipefitter Helper," Pasadena, TX ",Great company,Jacobs is a great company to work for they pay great and hire people that are great at they craft. My forman and other coworkers was very helpful in the field and they showed me alot.,5.0,5,5,5,5,5
" January 12, 2020",Millwright," Decatur, IL ",Great job,Great job I enjoyed everything that I was doing and I was able to get a good idea on new skills. Welding fabrication and heavy machine operator. Great job.,4.0,4,4,4,4,5
" January 12, 2020",Worker," Dearborn, MI ",Overall the work environment isn't bad,Jacobs as a company doesn't pay their employees at a competitive rate as do other companies. I feel we're treated as tools rather than employees. The turnover rate is high as employees leave for other company's on average make $5 to $10 more doing the same type of work.,2.0,4,1,2,1,2
" January 10, 2020",Electrical foreman," Chocolate Bayou, TX ",The pay made the job bearable,The parking lot situation was terrible. Management did not take the workers feelings and complaints seriously. You were only treated fairly if you were related to or on close strandings with management,3.0,3,4,4,3,5
" July 17, 2020",Architectural Designer," Cincinnati, OH ","interesting place, fast pace enviroment, bad work load management","Large company, impersonal, difficult to advance career-wise. Good pay while they have projects, but they lose you as soon as work dries out - no regrets on management part.",4.0,1,4,2,3,3
" January 9, 2020",Forklift Operator," Mountain Top, PA ",Forklift,"Forklift machine operator packer lauding and oulouding nice people good benefits save work inbound and outbound
Picking put away nice company good people",5.0,5,5,5,5,5
" January 9, 2020",Accounts Payable Analyst," Oak Ridge, TN ",Fun and Productive,Working with the team was fun and friendly. Supervisor was awesome.Hardest part of the job was seating. Typical day is performing work in the work queues.,4.0,5,0,0,5,4
" January 9, 2020",Fire Watch/ confined space, Louisiana ,Nothing its a job and you never know how long you will be working.,I worked in that field for approximately eight years until they came up with you have to get recked in to get a job. The pay was good but just didn't last long move to around and around never stay in one place too long.,3.0,4,3,3,3,3
" January 8, 2020","Systems Administrator/Incident Manager, Homestead ARB, FL"," Homestead, FL ",Na,Its a great place to work and there is room for advancement. You are encourage to further your education and job certification are a plus for any position.,4.0,5,4,4,4,4
" January 7, 2020",Supply Technician (Logistician)," Dugway, UT ",Overall respect for employees,Jacobs view individuals not just employee numbers. I enjoy my overall work environment and feel my concerns are addressed and my opinion is valued. Jacobs values there employees.,4.0,4,4,4,4,4
" January 7, 2020",Network LAN/WAN Administrator," Fort Bragg, NC ",Not bad though far from the best,"The benefits are are not that great, however many company's benefits are similar. I also did not find the pay to be very competitive with the market. Overall not a bad place to work, however there are many places to find better benefits and pay not making much to be desired working here for long.",3.0,4,3,3,3,4
" January 6, 2020",PC Technician II," Annapolis, MD ",Management is great and helpful trying to help you succeed,Working for Jacobs is wonderful. Management is always there to help you succeed. You will most likely be a government contractor for another company and or local government. But overall has been a wonderful experience.,4.0,3,2,3,4,4
" January 4, 2020",Systems Engineer," Tampa, FL ",No support iui,"Low pay, no respect for workers. Management driven by greed at the expense of the workers. Not a good company for IT workers as they have no concept of compensating workers for advanced education, certifications, ok rare skills.",1.0,1,1,1,1,2
" January 4, 2020",Civil General Foreman," Kingsport, TN ",Safe working conditions,A lot of management changes often with the right management in place a good company to work for the project and also the client really invest a lot of time ensuring the conditions are safe for the employees,3.0,4,3,3,2,3
" January 3, 2020",LAN/WAN Administrator," Clovis, NM ","Loads of promises, no delivery","Always talk about being family oriented and supportive, yet they expect you to do everything that you're asked of--even if it's not a position that you were hired for--without asking any questions or for supporting documentations/regulations.",2.0,2,1,2,1,1
" January 3, 2020",Electrician Apprentice," La Porte, TX ","Great co-workers, inconsistent times","Management was poor and lots of miscommunication
Inconsistent times made it hard to adjust weekly
Hands and journeyman got along well
Great to start work and learn new skill",3.0,2,2,3,3,3
" January 3, 2020",Cybersecurity Tester| Information System Security Officer," Ft. Meade, MD ",Very nice organization,"Lot of room to grow potentially
Provide education assistance
Great benefits
Managers are very understandable
Great for someone who just starts to work",5.0,5,5,5,5,5
" January 2, 2020",Lead Field QC," Eastman Chemical Company, Kingsport Tennessee ",Jacobs Interim Quality Manager and the Client was difficult to deal with,I would not work for Jacobs at that facility again. The Field Quality inspectors was inexperienced. They were not held accountable for their actions in the field when they signed off for unsatisfactory work.,3.0,3,2,2,2,1
" January 2, 2020",Senior Systems Engineer/Team Lead," Schriever AFB, CO ","Great Work environment, poor salary and benefits",They offered me 30% less than I was making with the same job before they took over the contract and offered 0 days paternity leave for fathers.They did however allow a woman work 100% remote/telecommute indefinitely once she had her baby.,4.0,4,2,4,4,4
" January 2, 2020",Warehouse and Equipment Foreman," Gonzales, LA ",Good to go,Not a bad place to work. Good core values and safety over all. They care about their people. Comprehensive pay rates and over all fairness. Willing to work on employee skills and encourage growth within.,3.0,3,3,3,3,3
" January 2, 2020",Safety Supervisor," Morenci, AZ 85540 ",7 day a week construction project,It was a 7 day a week construction project so we did not have a good Job Work/ Life Balance. Turn over was very high and retaining empoyees was rough.,4.0,3,4,3,4,4
" January 2, 2020",AP Specialist," Oak Ridge, TN ",A rare company focused on it's employees,"I have worked for a lot of companies. Jacobs has by far been the best when it came to work-life balance. They were open, flexible, and expected you to fully communicate any issues with them but were willing to work with you. If it were not for all the AP jobs getting outsourced, I'd still be with them.",5.0,5,5,3,4,4
" January 2, 2020",Coating / Utilities & Surveillance Inspector," Los Angeles, CA ",Excellent co workers,I was hired for a short term project. Would have loved to stay longer however due to permitting issues work was delayed and inspectors were put on same shift at night. This caused an issue with too many inspectors to be on one shift.,5.0,4,3,2,3,3
" January 1, 2020",CARPENTER HELPER," La Porte, TX ",Great company to work for,"It’s a great company to work for, but as with all construction companies it’s not a permanent position. So you do find yourself looking for work quite often.",4.0,3,5,2,4,5
" December 31, 2019",ELECTRICIAN," La Porte, TX ",Very positive with employees.,Very positive with the employees. Providing a very safe environments to be able to go back home to our families the same way we came in. Very understanding when a situation comes up and doesn't push hard for a job to be finished.,5.0,5,5,5,5,5
" July 17, 2020",Architectural Designer," Cincinnati, OH ","interesting place, fast pace enviroment, bad work load management","Large company, impersonal, difficult to advance career-wise. Good pay while they have projects, but they lose you as soon as work dries out - no regrets on management part.",4.0,1,4,2,3,3
" December 30, 2019",Orbital Debris Modeling Intern," Houston, TX ",Amazing post-graduate experience,"I completed an internship with Jacobs working at NASA Johnson Space Center with the Orbital Debris Program Office. It was wonderful to experience working in the space field and applying what I have learned in my studies. My colleagues and mentor were a pleasure to work with, and I gained so much knowledge from my time there.",5.0,5,5,5,5,5
" December 29, 2019",CIVIL ENGINEER Transportation/ Geotech," Boise, ID ",Great company,"This is absolutely wonderful place to work. It is a professional atmosphere and staff and management are very competent. I would recommend this company to anyone. It was great pay, professional atmosphere, and a very fair place to work.",5.0,5,5,5,5,5
" December 29, 2019",General Clerk," Aberdeen, MD ",Government contractor,"I don't have anything to add to my rating. This is a government contractor. Take that as you will. I have learned much from working for a government contractor, but I will not post those lessons here. This is a starred box and I must put in a minimum of 150 characters in here to get to the next section.",3.0,3,3,2,2,2
" December 29, 2019",Tower Technician," Phoenix, AZ ",10 I approved,"Was incredible to work for Jacobs.
Jacobs is one of the best places for work in USA . But in Arizona the management destroyer all the good work this company did for as",5.0,5,5,4,4,5
" December 28, 2019",Administrative Assistant," Rosemont, IL ",Fun Workplace,Fun workplace yet hardworking. Busy buy enjoyable. Learned about Concur expense software program. Hardest part of job was starting a new job all over again after 10 years.,4.0,4,4,4,4,4
" December 25, 2019",Data Center Manager, classified ,very demanding,"As essential personnel position required very demanding schedule, Work requires reporting to senior management and staying abreast of multiple projects throughout DMV",3.0,3,3,3,3,3
" December 24, 2019",Document Control Manager/Procurement Contract Specialist," Whiting, IN ",Exciting buisness industry,"Great group of people. Many opportunities to learn and grow. Plenty of opportunities to interact with other team members and organizations. Many social activities volunteer, work",5.0,5,5,5,4,3
" December 23, 2019",Independent Contractor," Orlando, FL 32801 ",The people working there are helpful and friendley,"Working at Jacob's made me feel welcome with their friendly environment.
The work, although strenuous at times, was made easier by the help I received from those around me, helping me to achieve my deadlines on a timely manner.",5.0,5,5,5,5,5
" December 23, 2019",Senior Quality Assurance Representative," El Paso, TX ",Relaxed but disciplined work atmosphere,I signed on to work on the BRAC project at Fort Bliss and sincerely loved 98% of the time I worked there. The only reason I left was layoff and they didn't have any follow on work for me.,5.0,0,0,0,0,0
" December 23, 2019",Motor Vehicle Mechanic(Private Contractor)," Fort Huachuca, AZ ",Great company,Reasonable work hours. Decent work environment. Positive and equal culture. The benefits are fair. I do wish there was over time and more assistance with health insurance.,5.0,4,3,3,3,4
" December 23, 2019",Senior Manufacturing Engineer," Decatur, AL ",Productive place to work with strong attention to employee safety,Work at Jacobs is greatly enjoyable. Each day provided intermediate goals to achieve and always opportunities to learn. The management was encouraging every day. They always had my best interest in mind and provided me with guidance to achieve company goals. The workplace culture is always professional and courteous. The most enjoyable part of my job was interacting with my fellow employees. Each of us respected each other and were always there to assist each other in areas of difficulty. Each member had his or her specialty and was always there to assist and teach each other new methods and techniques. I would have to say that working with Jacobs Technology was a completely enjoyable experience.,5.0,5,5,4,4,4
" December 23, 2019",Construction Manager," Stennis Space Center, MS ",Good people to work with,The position was based on Jacobs having a seven year contract. Jacobs did not receive a the new contract. People were laid off or relocated within Jacobs.,4.0,4,5,3,4,4
" December 23, 2019",Mechanic Supervisor," Morenci, AZ ",They are a good company to work forr,All in all the bezt company i ever worked for alot of hours and very good management good people to work with and happy place to work and very safe enviroment,5.0,4,3,4,5,3
" December 23, 2019",Sr. Graphic Designer," Irvine, CA ",No employee loyalty,"Was hired away from other company with promises of a great professional opportunity. After 3 months there was a management change, he rearranged the department and my position was eliminated.",2.0,3,2,1,1,2
" December 22, 2019",Warehouse Associate/Forklift Operator/ Heavy machine operator/Crane&Rigging," Chocolate Bayou, TX ",Very well pleased,Great place to work for. Awesome safety culture. Excited to go back to work with them. Very well pleased with all management team and great customer services for the next time they have their job done,4.0,4,3,3,3,5
" December 22, 2019",(Fielding Support Representative) System Administrator," Langley AFB, VA 23665 ",Good benefits and lots of opportunities for advancement.,"Good benefits and lots of opportunities to grow and learn new skills. I thoroughly enjoyed the travel perks, i.e. per diem rate, hotel, air and rental travel rewards.",4.0,3,4,4,4,4
" December 22, 2019",Sr. Mechanical Engineer," Houston, TX ",Great working environment and working culure,Great working environment and working culture. I have gained a lot of experience on both professional and management levels from my team members. Flexible hours work schedule released a lot of pressure in driving and taking car of personal issues..,4.0,4,3,4,4,3
" December 21, 2019",Pipe Fitter Helper," Baytown, TX ",Be mindful,"good takes three years to move up or increase in salary for those jist starting out , Be mindful of wahat you would like to accomplish working for the company,",3.0,4,1,5,5,5
