date,employee_title,location,review_title,Review,rating_overall,rating_balance,rating_benefits,rating_job_security,rating_management,rating_culture
" December 4, 2019",Account Manager," Suitland, MD ",Great company to work for,"Love my job, my bosses and my team all one big happy family!! Great benefits for my family and the 401k and profit sharing are all very competitive to the market place plus the annual discount on buying stocks!!! Win win for all come to the Leidos family you won’t regret it!!",5.0,5,4,4,4,5
" December 4, 2019",Analyst," Renton, WA ","Decent place to work, management styles vary","Leidos is primarily a contract service provider for government agencies. My experience has been good overall. As a contractor embedded in an agency office, respect can be difficult to earn, but it is possible with the right attitude. It can be a mixed bag with the culture, but I have enjoyed my time overall and would highly recommend.",4.0,4,5,2,4,3
" October 17, 2019",Tech Lead / Systems Engineer, OCONUS ,Great company to work for,Leidos is a great company to work for. My supervisor always kept in contact with me and provided prompt feedback for evaluation reviews. The culture and workplace environment was always pleasant. My supervision recognizes the tech team's potential and rewards on merit earned within my team.,5.0,5,5,5,5,5
" December 4, 2019",Analyst, USAF ,Bottom line over people,"I have worked for Leidos on two occasions at two separate locations/contracts.

In my first experience I found Leidos to be very hands off as we worked at a government site rather than a Leidos site. While this was beneficial to the government client and the ability to fulfill tasks without extra corporate taskers, I found it lacking in career advancement. With no true Leidos supervisor on site, there were no discussions on how to advance in the company, career progression or official feedback on performance.

This was contrasted sharply when I switched companies and found that they provided onsite management, took a vested interest in my career and provided ample opportunities and training to achieve my goals.

When I had to go back to Leidos I had reservations but hoped that my experience was a one-off. This was not the case. The culture remains the same - my supervision is several hours away with communication occurring only when required training is due. The leadership does not communicate with the client to determine if needs are being met or to get feedback from the client on jobs well done etc.

The leave policies/accruals are much more stringent than my last company (a big player in the defense industry) and the maternity leave policy is significantly less than I've seen elsewhere. One week of leave and one week of disability. Everything else must be accrued PTO or LWOP.

At the end of the day, the human aspect of Leidos as a company is lacking. I thoroughly enjoy my coworkers, but the administrative aspects are infuriating.",2.0,2,2,2,1,1
" December 4, 2019",System Administrator Lead," Fort Jackson, SC ",Excellent job opportunity!,"Although the company offered competitive salary and benefits, I ultimately left for a position that paid considerably more. Leidos was an excellent company to work for. The pay and benefits were pretty standard for my position. They also offered the chance to develop occupational skills within the company and actually encouraged people to continue their college education in order to pursue higher positions.",4.0,3,3,3,4,4
" December 3, 2019",Instrument Flight Procedures Designer," Fort Worth, TX ",Great Company So Far!,"I've enjoyed my short time here so far and look forward to many more years. Everyone I've encountered has been extremely helpful and nice, everyone has gone out of there way to introduce themselves.

The work is on par with what I was told I would be doing and there isn't much downtime. The contractors and federal employees all seem to work very well with one another.",5.0,5,5,5,5,5
" December 2, 2019",PROGRAM MANAGER," Hines, IL ",Be careful of bosses stabbing your back,Yo get thrown under the bus for doing what u are asked to do. Culture is cut throat and working for management involves not working for people. In other words all below you are disposable otherwise you become disposable!,1.0,2,3,1,1,2
" December 2, 2019",FL-Engineering Technician,Engineering Technician (Current Employee) ,Productive workplace,"There is always something new and challenging everyday. Friendly environment, great location. Wide variety of customer base. Overall good company to work for.",4.0,4,4,3,5,5
" December 1, 2019",Information Technology Technical Trainer," Fort Bliss, TX ",Great Job to have after leaving the military.,"The job was great! The coworkers and bosses worked well together, and we traveled all throughout the country helping the clients to the best of our abilities. I learned a lot at the job.",4.0,5,5,5,4,4
" November 28, 2019",System Administrator II," New York, NY ",No pay raises,Company does annual performance reviews but does nothing with them. I have never received a pay raise and the customer that I support has been extremely pleased with my work.,1.0,2,1,1,1,1
" November 28, 2019",Senior Database & System Engineer," Columbia, MD ","Good environment, very professional.","Supporting the state of MD electronic land record system. Ensuring that the production environment is working at full capacity, staff is nice and easy to work with. Great place!",4.0,4,5,5,4,5
" November 27, 2019",Senior Developer/Team Lead," Mechanicsburg, PA ",meh,"No sense of belonging to the company - just a big machine with most decisions made a million miles away. If you have a good team & project, life is good. It was a very good learning experience. One positive: they regularly repeated the need for integrity.",3.0,0,0,0,0,0
" November 27, 2019",Security Control Assessor (SCA)," Reston, VA ",Productive work environment,"I enjoy working for Leidos however I do not work at HQ. Leidos however, is only a phone call away if ever I need them. I have access to my management here on site and I am able to login the companies website to input or receive all information i may need.",4.0,4,4,0,4,4
" November 23, 2019",Sr Performance Engineer," Baltimore, MD ",Management are the worst part of working at Leidos,Regret joining it.it's been only a month and I am already actively looking for another job. it sucks to work for such unprofessional group.If possible avoid it.,1.0,2,1,1,1,1
" November 23, 2019",Supply Technician I," Camp, AR ",Great pay; poor management,"The pay is very decent as well as the job work/life balance, education reimbursement, and health care benefits. But you do have to ask yourself are these perks worth the poor management.",1.0,4,4,1,2,1
" November 22, 2019",Unix/Linux Administrator," Baltimore, MD ",Good company,Good company from what I seen. Good life work balance. Family came first at least with the manager I was under. I is a shame the contract I was working on was a failing one.,4.0,4,4,1,4,3
" November 21, 2019",ELECTRICAL ENGINEER," Anchorage, AK ",Leidos - good group of people,"I enjoyed the people at Leidos that I worked with. The work was interesting, and relatively easy paced. They are a government contractor. I did not enjoy the government shutdown.",4.0,5,4,3,5,4
" November 20, 2019",LEAD ACCOUNTANT," Oak Ridge, TN ",Great place to work,Leidos is a great place to work. I love the team that I am on. We work together on resolving issues and consistently support and build each other up.,5.0,5,4,4,4,4
" November 20, 2019",Sr. Consultant," Reston, VA ",Great Place to Work - Bad Management,Leidos overall is a great place to work. I love the flexibility that the company offers. Workplace culture is great as it tries to be inclusive. They fairly compensate for the work you do. The only negative I have for this company is the management. I think some managers could benefit from learning how to become better people managers.,4.0,5,5,5,2,3
" November 19, 2019",Advanced Solutions Architect," Reston, VA ",Strong Ethical Environment with a large amount of passion for success.,"Leidos provides a large number of opportunities and as a Solutions Architect or any Engineering you have a lot of flexibility to work new efforts. Additionally, the organization is big on adherence to company values, ensuring strong employee satisfaction, and ethical behavior. Since the merger with Lockheed IS&GS the company has demonstrated increase focus on value, as well as, services work focus. Although it is primarily a services company, it does not minimize the need to innovate and grow it's advantages in the technical areas to improve quality, lower cost, and win business.",4.0,5,4,4,4,3
" November 18, 2019",Sr Cyber Security Analyst, DTRA ,Very engaging work place,A wonderful place to work - enabling environment to work independently and corporately. Management is always concerned about employees well being and progress.,5.0,4,4,4,4,4
" November 18, 2019",System Database Administrator/ Support Tech II," Whiteman AFB, MO ",Great co-workers,check systems every hour for discrepancy program new and old clients into the system. Up-keep passwords. Save database information local and remote. Assist in upkeep of 150 computers.,3.0,3,3,3,3,3
" November 15, 2019",Data Entry Operator," Millington, TN ",Hostile Environment,"The pace went from relaxed one day to frantic the next at the supervisor’s bipolar whim.
Procedural changes were frequent and often only a handful of handpicked employees were made aware of changes.
The atmosphere was extremely hostile with the supervisor being openly misogynistic, homophobic, racist and ageist.",1.0,2,4,1,1,3
" October 17, 2019",Tech Lead / Systems Engineer, OCONUS ,Great company to work for,Leidos is a great company to work for. My supervisor always kept in contact with me and provided prompt feedback for evaluation reviews. The culture and workplace environment was always pleasant. My supervision recognizes the tech team's potential and rewards on merit earned within my team.,5.0,5,5,5,5,5
" November 13, 2019",Supervisor/Manager," Tucson, AZ ",Culture is cut throat.,Watch you back. Back stabbing is common place. Management does not protect the staff. Workload is heavy and training is minimal. Expectation is that you can figure it out on your own.,1.0,1,2,1,1,1
" November 11, 2019",Program Manager, Virginia ,Not a good place to work,"The programs are chock full of incompetent leaders and employees who have no clue about how to provide exceptional support to the customers we were charged to serve. The company lacks diversity especially at the senior management level. Many are promoted without merit and experience. Many leaders lack integrity, morals, and the ability to comfortably engage with people of diversity.

I sat in a meeting with a Subcontractor who oozed alcohol from his pores and NO ONE said or did anything. It was disgusting and extremely unprofessional.",1.0,3,3,1,1,1
" November 9, 2019",Tier 2 Security Operations Analyst," Bluemont, VA ",Decent Company to Work For,"There's a big difference between corporate Leidos and work site Leidos. While corporate Leidos is very much what you'd expect in an office setting, the work sites will vary, depending on the contract Leidos is supporting.

Leidos, in and of itself, is a decent company to work for. Benefits and opportunities to become upwardly mobile are fairly good. The only real complaint I have is that they don't pay up-front for training; the employee pays out-of-pocket, and the company reimburses them.",4.0,2,3,4,5,3
" November 8, 2019",Director, Virtual ,Immature company lacking vision,This company does not have a defined growth strategy. It chases anything that comes along and treats it's people like widgets rather than human beings.,1.0,1,5,3,2,1
" November 8, 2019",Consultant (Contract), Consulting ,Not my happy place,"They love you while you’re contracted and making them money but when your contract ends you might as well be a leper!

No value in their employees. Which leads to lack of trust and loyalty on the employees part. Too stressful just trying to keep employed. I had to find my own clients which is what you expect your firm to do for you!to do",1.0,2,5,1,1,2
" November 8, 2019",Contractor, Virginia ,BEWARE - Worst government contractor,"If you're hired as a government contractor you will NEVER receive a salary increase nor will management openly discuss this topic with you. a You will be avoided at all costs. While payroll deductions for healthcare and additional benefits increase, be prepared because your take home salary will consistently decrease. Management does not care about the employees quality of life. Leidos' goal is to invoice the government for as many billable hours as possible. If your role is overtime eligible, it will not be approved. Sick leave is not offered, only a general bank of paid time off-40 hrs annually. Some may be recognized and granted a salary increase, but Leidos will chose who they want to recognize. Salary increases are not fairly awarded based on length of employment. Folks with seniority are passed over, while others with less time in service are given an increase in pay. A complaint should be filed with the DOL. Unethical practices.",2.0,2,1,1,1,1
" November 5, 2019",Technical Support Specialist /Tier 2," Clinton, MS ",Terrible unprofessional and incompetent,"One of the worst companies (especially I.T. field related) I've ever had the displeasure of working for. Totally seeming unlawful practices as far as wages and hiring. Every one I worked with was paid differently for doing the same job and this wasn't based any way on skill, output or tenure. I was quickly promoted to doing more work like interviews, writing training articles etc with no additional pay or compensation which I stepped down from. Constant lies from management or blatant disregard for concerns brought up by analysts. No one is being properly compensated at this location while management makes a killing for not even managing. I wouldn't advise anyone I know or dont' know to work for these clowns.",1.0,3,1,1,1,2
" November 3, 2019",Identity Resolution Analyst - Editor, Editor (Former Employee) ,Large industrial defense contractor,"At Leidos, you definitely feel like you're a part of a big money-making machine that's all about advancing the company's objectives but not necessarily in the interest of its employees. While compensation and fringe benefits may have a been a plus, the corporate culture did not feel as if employees were considered the company's assets but rather just a tool to increase the bottom line.",2.0,3,3,1,1,1
" November 1, 2019","Product Owner, Senior Systems Analyst"," Alexandria, VA ","Great company, hit or miss with manager competence.","Great overall company, very well positioned for the future. Individual projects tend to be bogged down by out of date management practices (project management) and don't see the benefits of using Agile in the workplace.",5.0,5,5,4,1,3
" November 1, 2019",Network Administrator," Hurlburt Field, FL ",Job ok,High deductible heathcare insurance. People are nice at this particular job. It is okay to work here like any other big company... you can transfer.,3.0,2,1,4,3,3
" October 29, 2019",Field Service Technician," San Diego, CA ",Productive,Productive workplace. After the workday you feel you accomplished a goal set that day. Coworkers are very welcoming. Management encourages employees to advance.,4.0,5,4,5,5,5
" October 22, 2019","computer ops, customer service"," Lanham, MD ",Has leadership issues on multiple contracts.,Leadership and ethical mischief everywhere. Losing money on many sections. A very big obvious divide between older and younger generations on an hr level is constant.,2.0,3,2,2,1,2
" October 16, 2019",Postdoctoral Fellow," Frederick, MD ",Great opportunities to explore exciting research,"Managers are pretty open to exploring exciting research, and will support trying new things. Opportunities to reach out for collaboration are also encouraged. The culture varies from group to group, but I have been fortunate to develop friendships that will go beyond this position.",3.0,4,3,2,3,4
" October 16, 2019",Cartographic Analyst," Springfield, VA ",Great place to work,"No complaints, great company to work for. Paid holidays and PTO, they work well with military to ensure you are accomadated when away for training. Not a toxic work environment management is responsive to concerns and they address issues in a timely manner.",4.0,4,4,4,4,4
" October 14, 2019",Info System Security Risk Analyst Staff," Lanham, MD ",Excellent company,Excellent company. Good worklife balance. Good benefits. Great managers and coworkers. They care about the employees and offer individual development training. Flexible hours and remote work option duty station.,5.0,5,5,5,5,5
" October 12, 2019",Logistics Specialist, Maryland ,Run away from leidos,"Must caustic work environment I’ve ever been in. STAY AWAY , HORRIBLE MANAGEMENT . Coworkers are pitted against each other and will slit each other’s throats",1.0,1,1,1,2,1
" October 9, 2019",Billing Analyst II," Tucson, AZ ",Pushed for numbers,Always just looking for the total numbers. Didn’t care how you got to them. Everyone was just out for themselves. Confrontational interaction with a peer located in another state to the point that Ethics Dept had to intervene. Basically calling me stupid and making statements that I couldn’t follow directions.,3.0,3,3,2,2,2
" October 8, 2019",Data Analyst," Reston, VA ",Run of the mill large company,"Repetitive day in day out....clique-y, comfortable...free coffee and small gym on-site, strict parking....CEO is too smart for his executives...average benefits.",1.0,0,0,0,0,0
" October 8, 2019",EMR CONSULTANT / ANALYST / RN, 10 different locations as an EMR Consultant ,Contractor working of-site,"As a contractor working full-time, there were many opportunities which fit into the niche of Epic Orders with clinical experiences and with their reach, had little difficulty getting new opportunities.",4.0,4,4,3,3,3
" October 7, 2019",Energy Advisor," St. Louis, MO ",None,"Decent place to work. Very little room for advancement. Treated fairly for advancement, salary and educational advancements.
Good place to develop new skills.",4.0,4,4,3,3,4
" October 17, 2019",Tech Lead / Systems Engineer, OCONUS ,Great company to work for,Leidos is a great company to work for. My supervisor always kept in contact with me and provided prompt feedback for evaluation reviews. The culture and workplace environment was always pleasant. My supervision recognizes the tech team's potential and rewards on merit earned within my team.,5.0,5,5,5,5,5
" October 7, 2019",Field Network Engineer," Fayetteville, NC ",Decent place to work,I typically work alongside US soldiers with their communications equipment. I help set up and instruct the soldiers on how to operate and maintain said equipment.,5.0,5,5,5,5,5
" October 7, 2019",Program Manager," Dayton, OH ",Average company,"Talks the talk but doesn't walk the walk. Afraid to tell their customers the truth, instead focused on squeezing as much money out of every opportunity as possible, regardless of whether it is the right thing to do for the customer.",3.0,0,0,0,0,0
" October 4, 2019",Engineer Designer," Framingham, MA ",fun outgoing,Professional place to work and have great group atmosphere. Open to new ideas and options. A mix of young and old people the gel well together to finish projects,4.0,5,3,3,3,4
" October 3, 2019",TECHNICAL TRAINER & WRITER," Vista, CA ",Toxic work environment,Inept management and long time lazy and complacent employees make it difficult to work here. Lots of racism and retaliation also from management. I would stay far away.,2.0,3,2,1,1,2
" October 3, 2019",Software Engineer," Foxborough, MA ","Exciting, but lacked productivity.",When we were acquired by Lockheed Martin I thought everything was going to be great. The teams were all super smart and I learned so much. Once we got all settled in it was a pretty nice place.,3.0,3,3,3,3,3
" September 30, 2019",System Administrator (AWS Cloud)," Washington, DC ",Average Government contracting company.,"People overall are good and will be helpful. A lot of processes to follow to keep up with government requirements. The benefits are what you expect, but nothing out of the ordinary for contract work.",3.0,3,3,2,2,2
" September 30, 2019",Sr. Cyber Security Lead," Honolulu, HI ",Purple Power,Individuals are THE core component representing the Company's interest. They are THE face the customer sees everyday and are THE Strength the Customer relies on.,4.0,4,4,4,4,4
" September 27, 2019",Health Economic Analyst," San Antonio, TX ",Great Benefits,Great benefits: PTO and vacation. Healthcare is just okay. Very good work-life balance. Some cool team volunteer opportunities like the Marine Corp Marathon bids.,3.0,5,3,3,3,3
" September 24, 2019",Administrative Assistant," Washington, DC ",Poor management and even worse work life balance,They expect you to give free time without thought to what may be going on in your life and if you work your 40 and leave you are verbally chastised for in front of others.,1.0,1,1,1,1,1
" September 22, 2019",Protocol Coordinator III/Regulatory Associate," Rockville, MD ",Enjoyed my time here,Worked for many contractors in the area and having been through another company sector sale with another company I will say SAIC handled the transition to Leidos seamlessly.,4.0,4,4,3,4,4
" September 18, 2019",Systems Administrator," Peterson AFB, CO ",Run of the mil DOD contractor,Good for one or two year contracts. Almost no job security in the DOD contract world. You never know whats going on. Just keep your head down and do your job.,4.0,5,3,1,4,1
" September 18, 2019",Aeronautical Information Analyst/Lead," Oklahoma City, OK ",Excellent place to work,"Excellent place to work. The culture is excellent. The management work to ensure their employees are well respected.
There are always opportunity for advancement and growth.",5.0,5,5,5,5,5
" September 13, 2019",Project Manager and Senior Software Engineer," Washington, DC ",A great career with Leidos,Leidos is a terrific company. They highly encourage professional development and provide opportunities for specialized training. They understand the value of work-life-balance. It is a very ethical company with outstanding values. It is a company that I am proud to say I have worked for.,5.0,5,5,5,5,5
" September 12, 2019",MICROSOFT AZURE SUPPORT ENGINEER," Redmond, WA ",Little oversight by management until there was too much.,"I worked in two different capacities for Leidos. I will describe both here.


Azure Support Engineer:
Great culture, worked on customer's site (Microsoft is extremely posh). Unfortunately, it felt as though the only way to advance was to move to a different contract. This is not so much a problem with Leidos as advancement did not enhance our ability to meet customer needs.

CompTIA Security+ Instructor: Absolutely loved the job and working with US Army Soldiers. Again, on customer's site, so Leidos had little control over accommodations or work culture, but the customer was great to work with.",3.0,4,2,2,3,2
" September 11, 2019",Role Player," Ft Mc Clellan, AL ","Back biting and ""group prayer","Boss man depends on input from older, bitter females. Get on their bad side ( e.g. disagree with them) and one is blackballed. Day begins with ""group prayer"" and a sing-a- long. Not an environment for everyone........like the sane!!",1.0,4,4,1,1,1
" September 7, 2019",Software Engineer Intern," Orlando, FL ",Great Working Environment,"My internship has been an excellent experience where I was able to work on real programs that are in actual use. The work environment was fantastic, and the pay was pretty awesome for an internship.",5.0,4,5,3,5,5
" September 6, 2019",Payroll Accountant," Oak Ridge, TN ","An okay place to work, great for work/life balance, not so great for advancement opportunities, incentives, or bonuses","I've learned a lot while working for this company. As time went on, I received more and more tasks, and was doing them very well, until we ended up losing two team members in a short amount of time. One moved on for better opportunities, another was drafted to another team within the finance group. I ended up taking on the work of two people and finding ways to simplify processes to help reduce the amount of time it would take to get the job done. When the second person left our team, they did start to look for another person to hire, but in the meantime, I had taken on some of the responsibilities of the second person that left, as well as keeping all of my prior duties, until the new team member was hired. Then I was put to work training her on taking over payroll, so I could focus more on clearing aged items from reconciliation. All of this , and no extra pay was offered, no extra benefits or bonuses. The people are very friendly, but the benefits are not good. The best health insurance they offer has a very high deductible. You have to spend $4k per person before any insurance starts covering health appointments.",4.0,5,2,3,3,4
" September 4, 2019",Engineer," Denver, CO ",Surrounded by experienced talent and mentors,"Challenging and rewarding engineering position.
Positive work environment
opportunity for travel
field work
Surrounded by experienced talent and mentors
good training opportunities",4.0,4,4,1,4,4
" September 2, 2019",Management Consultant, Maryland ,Great variety of opportunities,There are a lot of different types of opportunities but you have to be willing to be aggressive in making certain that you are considered by management.,4.0,2,2,1,4,3
" August 31, 2019",GIS Analyst," Chantilly, VA ",Demoralizing and bureaucratic,"A typical work day involves being tasked, then re-tasked, then told that you should have been doing something else. Who your actual boss is, always a question. Idiots in Operational Management roles that can't process themselves out of a paper bag. Nepotism, cronyism and poor PM decision making processes.",2.0,2,2,2,1,2
" October 17, 2019",Tech Lead / Systems Engineer, OCONUS ,Great company to work for,Leidos is a great company to work for. My supervisor always kept in contact with me and provided prompt feedback for evaluation reviews. The culture and workplace environment was always pleasant. My supervision recognizes the tech team's potential and rewards on merit earned within my team.,5.0,5,5,5,5,5
" August 30, 2019","Budget/Staff Coordinator, (CTR)"," Scott AFB, IL 62225 ",Great company to work for,"Leidos was a great company to work. Due to my husbands job transferring is the only reason I left. The work environment was awesome as well as my supervisor and there were open doors to move within the company. I wish there was a way I could have transferred to Warner Robins, GA.",5.0,5,5,5,5,5
" August 29, 2019",Help Desk Technician," Clinton, MS ",Standard Corporate Culture,"A standard corporate culture with standard benefits and pay. Management can be uncommunicative at times, especially to 2d/3d shift employees. Took over 2 years to get me from a contractor to a standard employee.",3.0,3,3,2,2,3
" August 29, 2019",Field Service Technician," Vista, CA ",Great company,"Really enjoyed my time working there, it was a lot of travel for the project but the pay was good, benefits kicked in really quickly and it was a environment that a technician can grow and rise.",5.0,5,5,5,5,5
" August 28, 2019",Scrum Master/Software Engineer," Woodlawn, MD ",Great place to get paid for doing nothing,If you're looking for a place to be where you don't have to do much and get paid then Leidos is the place for you. Did a lot of sitting around in my time there.,3.0,5,3,4,4,3
" August 27, 2019",Service Engineer Certification training," New York, NY ",company Management style did not apply to civilians,Company management style like military. don't have correct communication channel with your manager. It is not friendly company to work with too much of corp polity.,2.0,2,2,2,1,1
" August 27, 2019",Change Manager," Falls Church, VA ",Open door policy where everyone's opinion counts,"Open diverse culture that allows for advancement, opportunities and where the company believes and invests in its employees. Benefits and matching 401k are comparable to other like large businesses.",5.0,5,5,5,5,5
" August 26, 2019",IT Specialist," San Antonio, TX ",Okay place to work,"Okay place to work at. Direct supervisor is usually in another state and only contacts you you haven't inputted you time in timecard daily. Other than that, good benefits.",3.0,0,0,0,0,0
" August 23, 2019",Enterprise Architect/Team Lead, Baden,Leidos Expat - DoD Professional Services,"Great compensation, work environment, employee benefits, and professional growth opportunities. I had worked with the businesses SAIC and Lockheed Martin spun off to Leidos so it was an easy culture change for me.",5.0,5,5,5,5,5
" August 22, 2019",Senior Information Assurance Engineer, Remote ,Good place to work,Great place to work and great management. Benefits for health insurance could be better. Upper level management tries to keep employees informed of changes.,4.0,4,3,4,4,4
" August 22, 2019",Program Manager / Security Operations Center," Washington, DC ",Commute,"My issues with my current position is my commute. Unfortunately, I cannot relocate do to the limiting time remaining on my current contract. Other than that, Leidos has been fair and supportive of my career.",5.0,4,5,4,4,3
" August 20, 2019",Imaging Technician," Columbia, MD ",Great work place,"Its was great, flexible hours, the co-worker was nice, training was not hard, and I could work 40 hours within 3 days. Leidos teach me news skills while i was there. Like how to pack and shipped boxes. Different technique to scan and index information. Typically we are support to scan or index 1,000 per day. My number will be usually higher on a great day when HR is working.",5.0,5,5,5,5,5
" August 20, 2019",Software Engineer Intern," Eagan, MN ",Cool but lonely work,Worked alone in a cubicle all summer. Was given a project to complete by myself which was hard to get started on because I did not receive enough training on the system.,4.0,4,5,4,4,2
" August 19, 2019",Intelligence Analyst," Bethesda, MD ","The Bethesda contract lead by LEIDOS is a FRAUD, CORRUPT and a DANGEROUS mission that CAN and WILL harm the security of the United States.","The current Program Manager (I will not name him) who's been stuck in the same position in LEIDOS since 2007 is incompetent, corrupt, and dangerous to the security of the the United States of America (I will explain below how). Everyone in the company has gone up the corporate ladder and he is STILL stuck at the same position. He will not defend his employees no matter how hard they work, how many languages they speak, and what kind of higher education degrees they hold. In Jan 2019, LEIDOS won the current contract in Bethesda. Because there was a friction between DLI students (unqualified military linguists, who FAILED to learn a language at Defensive Language Institutes, which our tax payers paid $150,000 a year per student). Because of their failure to complete the jobs they were hired for (TRANSLATING), they are ALL (13+) have been AWARDED with promotion to non-linguist positions and managerial positions with HIGHER PAY! (If they were UNABLE to learn a language in 12 months at DLI, what makes you think they can MANAGE or complete other complex tasks)
And if qualified native linguists (multiple language skills, 10+ years of experience, higher education (B.S and Masters degrees)) have complained, the PM will NOT hire you or will be fired. But those native linguists who DO NOT have a High School degrees, with minimum English language skills are hired and kept.
The Bethesda contract is a FRAUD, CORRUPT and a DANGEROUS mission that CAN and WILL harm the security of the United States. I have spoken, written to, informed, warned and complained to the client/government",1.0,1,4,1,1,1
" August 18, 2019",Field Technician," Chesapeake, VA ",Not Great,"Little to no organization. A lot of wasted time and meaningless work in between traveling. While on the job in the field, technicians are used for long hours and not given breaks or any kind of schedule structure.",2.0,2,2,1,1,1
" August 17, 2019",System Administrator," Redmond, WA ",Productive and fun workplace with no ping pong table,"The Leidos experience was exactly the same as my Avanade experience, a productive and fun workplace with no ping pong table, except the pay was a tiny bit cheaper. Ping pong tables were in another room in the building. Escort Operators to the Fairfax Cloud experience needed USME and CJIS clearances to enter the Operations Center (NOC). With access provided by the Escort Operators, they observed developer sessions as they maintained the Fairfax Environment, stopping sessions if any passwords or connection strings were exposed (causing a security incident).",5.0,4,3,2,5,4
" August 17, 2019",Cyber Security Watch Officer," Fort Meade, MD ",Great place to work at,This is a great company to work for. The pay has been not good since i know they have underpaid me tremendously. I have been told of a promotion but yet received one yet. We need more hands on with the tools given.,5.0,5,1,2,5,5
" August 15, 2019",Asset Analyst," Washington, DC ",Productive,"Great people, very friendly happy and productive. Easy communication great jump off to a great career. positive attitudes and always willing to help. Great company.",5.0,5,3,4,5,5
" August 14, 2019",Senior Project Manager," Washington, DC ",Stable but no mobility - even lateral,"Stable, established company but very little opportunity for movement within the company, even laterally. And little to no growth potential, you can stay at the same job for 20 years",3.0,3,2,3,3,3
" August 14, 2019",Software Development Lead," Tucson, AZ ",standard government contractor,"OK Work Life balance
Culture seems typical to all big government contractors
worked on a variety of technologies
not much else to say
not much else to say",3.0,4,3,2,3,3
" August 6, 2019",NOC," Bethesda, MD ",Waste of Time,"Terrible contract, no support, everything centers around money. It was a complete waste of effort and time. Even if you make suggestions on how to make improvements if there is no profit attached then it will go nowhere.",1.0,1,1,1,1,1
" October 17, 2019",Tech Lead / Systems Engineer, OCONUS ,Great company to work for,Leidos is a great company to work for. My supervisor always kept in contact with me and provided prompt feedback for evaluation reviews. The culture and workplace environment was always pleasant. My supervision recognizes the tech team's potential and rewards on merit earned within my team.,5.0,5,5,5,5,5
" August 4, 2019",Systems Engineer/Hardware Tech," Gaithersburg, MD ",Family Oriented,I love my job and the management team. I love the work atmosphere which is very family oriented. Have to be prepared to work odd hours to achieve team success.,5.0,5,5,5,5,5
" August 4, 2019",Computer Operator II, Naval Support Activity Mid,Love It Here.,"Great co-workers, many of the people here are retired/former military personnel. The climate is structured similar to the military due to some active duty members will be your co-workers.",4.0,5,4,4,5,4
" August 3, 2019",SharePoint Analyst/Developer, Virginia ,Typical big company,"So-so large company just what you would expect.

The supervisor was nice but kind of wrapped tight.

Freaked out some managers when I got into an email trip-up (replied all and shouldn't have) which required a ""conference"". I felt I was treated like an underling minion after that.",2.0,3,3,2,2,3
" August 1, 2019",Lead Cyber Watch Officer," McLean, VA ",Great Company,Great Company .. advancement is reachable as long as you work hard.. dont be afraid to tell them what you want in your career...................................,5.0,3,3,4,3,0
" July 31, 2019",Analyst," Reston, VA ",Good Company but restricted to the perimeter of the contract,"Company's main customer is the US Government multiple organizations, so work life balance is mainly controlled by the contract agreement. Overall the company is contract heavy with a set timeline, 2-5 years and job security is based on contract awarding.",4.0,2,3,2,3,3
" July 31, 2019",UNIX Administrator," Baltimore, MD ",Leidos,It’s a excellent company to work and grow a career in. The management make you feel like family. They also push you to succeed and grow in the company.,5.0,4,4,4,5,5
" July 29, 2019",Sr. Cyber Threat Analyst &ISSM/ISSO," Denver, CO ",Fun place to work,"leidos is an awesome company, they offer lots of training, willing to relocate you, lots of really really good benefits. I would recommend this company to everyone.",5.0,5,5,5,5,5
" July 26, 2019",Sr. System Administrator," Springfield, VA ",Great fit for me for what I want to do.,I like the duties and role that I am doing for the company. Most of the time my manager would leaves us to do our job and would not interfere that just shows that he trusted us.,5.0,5,5,3,5,4
" July 26, 2019",ECO," Alexandria, VA ",Cleared Janitor,"I worked here for two years and it was a pretty good job.

A typical day would be cleaning my zone and helping out where i was needed.
I learned not to waste time if you want to advance in life. I had great job offers, just was not ready for them.
The hardest part of the job was some of the other people looking at me like i was a maid to them, but thats with any job
The most enjoyable part of the job was meeting different people. I learned about the janitor life. I now find myself critiquing rest areas, bathrooms and other public areas.",5.0,4,4,5,4,5
" July 25, 2019",General Clerk," Indianapolis, IN ",No room for growth,No real room for advancement. Any promotion there did not come with a pay raise. Starting pay was nice though. Some of the team leads there could use some work on interpersonal relationships in the workplace. Other than that it is a solid job.,3.0,3,2,2,1,2
" July 15, 2019",Systems Engineer," Reston, VA ",Hubris & ego sets a tone,"""Employees are the most important resource"" - As stated by the CEO once the Lockheed Martin spin-off was merged with Leidos. What a bunch of hot air! It's not seen in the actions of the benefits for employees.

Your mileage may vary depending on management chain. The chain particularly within the Leidos Innovations is not very warm to employee needs, but simply to meet short term priorities, often without looking at the big picture. This is also approached with much hubris and overconfidence, with disdain and feigned sentiments to any parties who speak up regarding serious concerns, thus stifling critical input.",1.0,3,3,2,2,2
