date,employee_title,location,review_title,Review,rating_overall,rating_balance,rating_benefits,rating_job_security,rating_management,rating_culture
" January 7, 2020",Software Engineer," Washington, DC ",Apathy & Mediocrity,"I'll give you an example of the treatment you can expect here:
- if you win a hackathon, someone from the company will call it a ""Booz Allen win"" and fail to give you credit.
- if you pitch an idea, someone will take credit for it and you'll never get time to work on it. No one will believe you came up with it, no one will show respect for you, no one will ask if you have other ideas, no one will offer help finding a position that would allow you to work on your ideas, no one will offer help finding resources outside the company to enable you to work on your ideas, there will just be no response & eventually you'll notice someone else stole your idea and implemented a terrible version of it that missed the point of the invention.
- There is no support for inventors. There is, however, ridicule for people with any ideas at all, let alone excellent ideas, because their business model rewards lying to government agencies to get contracts, and then executing the terrible unnecessary projects detailed in the contracts. They do not reward innovation or intelligence. Stay away unless you're desperate for a job.",1,1,1,1,1,1
" January 6, 2020",Sr. Consultant," Herndon, VA ",Greate Company to work for..,Greate company with greate work environement and people to work with. A bit difficult to find projects sometimes. Managment can more understadning and seek employee feedbacks.,4,4,4,4,4,4
" January 1, 2020",Associate," Salt Lake City, UT ",Difficult to maintain position with the company,"The most difficult aspect of my job was finding new projects to get included and maintain productive, billable hours. Once my team started streamlining the audit process there were less workable hours.",4,4,4,4,4,4
" December 30, 2019",Cloud Operations & Engineering Manager," Fairfax, VA ",good salary and benefits,"Awesome coworkers, good salary and benefits ($$ for education/trainings/conferences), stock purchase program, 401k match, lots of resources for wellness and discounts. Hard work is rewarded with salary increases and promotions.",1,1,1,1,1,1
" December 28, 2019",Associate," Honolulu, HI ",You Have To Be Agile at Booz Allen,"They don't hire just anyone for the job. They make a strong effort to find the right fit for the person and the client. Expect to be moved to other tasks that you weren't hired for, if your contract ends. However, they make a strong effort to keep people and if you have broad skills, they have A LOT of contracts to work on. Never a dull day, but you will learn a lot.",5,4,3,4,4,5
" December 28, 2019",Senior Financial analyst (Public trust clearance)," McLean, VA ",Productive and fun place to work,A GOOD PLACE TO WORK ESPECIALLY IF YOU LIKE A DIVERSE POPULATION. I can strongly recommend it to people or candidates with a good background in consulting.,4,4,5,4,4,4
" December 27, 2019",SENIOR CYBER SECURITY POLICY & COMPLIANCE ANALYST," San Antonio, TX ",Challenging conflicts between multiple divisions,Be prepared for multiple company divisions potentially interfering with your projects.Many of the projects have been stalled for this reason. Several good business friendships have resulted.,3,3,3,2,2,2
" December 27, 2019",Lead Associate," O'Fallon, IL ",Excellent Company,Booz Allen has many contracts within the federal government which allows it to remain diverse in its s as abilities to support the nation. Excellent company to work for as there are many opportunities.,5,4,4,3,3,4
" December 23, 2019",Business Operations Analyst," Houston, TX ",Work Place culture,The company does an outstanding job at promoting wellness programs. You are more than just an employee to this company and they have a great compensation and benefits program.,5,5,4,3,5,5
" December 23, 2019",LEAD ASSOCIATE," Washington, DC ",Great company with opportunity for growth,"Great company with opportunity for growth. Like many places networking is the key to success. Plenty of opportunity to grow new skills and move laterally. Individual experience is largely dependent on project team, client, and manager.",4,5,4,4,4,4
" December 21, 2019",Lead UX Designer," Washington, DC ",It's an alright place,"Great for different projects and teleworking options, but advancement opportunities are sometimes hard to come by. Some government contract work can also be very slow at times. Being in the creative space it also has a good amount of restrictions.",3,3,3,3,2,3
" December 21, 2019",Consultant/Contractor," Alexandria, VA ",Provides unique opportunities in a variety of workplaces,You have the chance to not only work for this company but you would also have the opportunity to work on client site for some the the most amazing and ground breaking companies in the country.,5,5,5,5,5,5
" December 19, 2019",Senior Consultant," San Antonio, TX ","Wonderful Place to Work, but...","Booz Allen is a great place to work, however there are no yearly bonuses, only recognition-based bonuses, so people who work with you can nominate you for a bonus. If you're hired at a certain salary, every year you get a review and that will set the yearly pay increase you get. So if you're hired at a low wage, it will take a very long time to get to the pay you'd like as you gain experience.",4,5,3,4,5,5
" December 16, 2019",Information Security Manager," Fort Gordon, GA ",great company,Booz Allen is a great company. I got the feeling this company REALLY cared about there people. Training was spot in and management was always available when needed.,5,5,5,5,5,5
" December 16, 2019","ANALYST, SENIOR CONSULTANT"," Aberdeen Proving Ground, MD ",Not the best place to work.,The work culture where I work treated contractors as if we were second rate citizens and Booze overlooked this for the sake of the almighty dollar. The culture is male top heavy and diversity only occurs at the lower level. If I had to do it all over again I would have picked the second job offer.,1,1,2,1,1,2
" December 16, 2019",Business Process Management and Administrative Specialist," Washington, DC ",Big Company,"They're cool. Has its ups and downs with any job, but the crowning achievement was how they took care of their employees during the furlough. We were the lucky ones who got paid and received assistance.",4,3,4,4,3,3
" December 15, 2019",Software Systems Engineer," Albuquerque, NM ",Manager was terrible,"Manager was terrible
I didn't learn anything
work was terrible
cubicles were terrible
most enjoyable was going home
Job was boring
Manager was terrible",2,2,2,2,1,2
" December 12, 2019",Senior Associate Consultant," McLean, VA ",Great Company; well respected!,"BAH had status, was respected, and had extremely competent professionals. It was a firm that others migrated to and wanted to join. Professionals/Clients within the IC trusted BAH to provide skilled educated professionals who they considered to be part of an integrated team and relied on to deliver actionable solutions for complicated intelligence challenging problems.",5,5,5,5,5,5
" December 11, 2019",Senior Consultant," Washington, DC ",False Advertising and Misplaced Priorities,"Booz Allen Hamilton lives off of an outdated reputation as a top consulting firm while primarily profiting from staff augmentation contracts with the federal government. The company's recruiting scripts blur the line between fact and fiction to attract talent that would otherwise decline. The cultural environment is bizarre; the company prioritizes social interaction among employees over producing high-quality work products for clients. The lack of honesty, transparency, and appropriate focus make for a less than tenable situation for those seeking a substantive and rewarding career platform. To make matters worse, the company selectively underpays new consulting staff. However, one can easily trade on the company's brand name to transition into better organizations.",1,1,1,1,1,1
" July 20, 2020",Senior Data Scientist," Tysons Corner, VA ",Work culture is pretty toxic,"Work culture is pretty toxic. Junior staff are asked to put in extra hours but not allowed to bill overtime. Once you get to management, you have to be over 80% utilized in addition to putting in weekend hours to fulfill business development requirements.",4,4,3,3,3,3
" December 11, 2019","Agile Transformation Coach, Technical Support"," McLean, VA ",Good trainings,Booz Allen provides good training opportunities to their employees but they lack the ability to place their employees into billable projects as and when they come on bench.,3,0,0,0,0,0
" December 11, 2019",Architecture and Engineering Integration Analyst," Alexandria, VA ",Excellent Company,"BAH is extremely loyal to the employee. They offer a return program to those employees who left for other opportunities. If you return within 5 years, you get to keep your tenure. TIP: Negotiate your salary well, they will low-ball you but they can afford to pay more.",5,5,5,4,5,5
" December 10, 2019",IT Scrum Master," McLean, VA ",great work culture,"Great working enviroment,good collaboration and determination on achieving goal. A fast pace work enviroment, highly inteactive. Cultural diversity highly encouraged. There is nothing hard about the job. Effective deliveries is an enjoyable moment on the job",4,4,4,4,4,4
" December 9, 2019",Senior Lead Technologist," Walker Ln, Alexandria VA ",Dynamic and personal work environment,Love the place and people. Mission is clear and leadership are engaging. Great place to find a work family. Tremendous opportunities to lead up and down.,5,5,5,3,5,5
" December 5, 2019",Executive Assistant - Global Mobility Specialist, Global Mobility Specialist (Current Employee) ,Overall a good firm,"The firm is a good place to work, the people are all welcoming and supportive, the salary is greatly matched to your role and skill level, telework available and work/life balance is considered. The only hiccup I have is when your manager leaves the firm it is up to you to find a new manager and if they are not hiring for the level of support, you are most likely reduction in force (RIF) .",3,4,4,2,2,4
" December 5, 2019",SENIOR ASSOCIATE," Colorado Springs, CO ",They'll take what you give,"Very supportive company - but will take all that you give. Work life balance exists if you're willing to fight for it. Compensation is good, benefits are average. Educational benefits are better than average for tenured employees.",4,3,4,5,4,4
" December 4, 2019",Associate," McLean, VA ",Experience depends on team,"Your employment experience heavily depends on your management team. If you have a supportive, well managed team, then your experience will be better than a dysfunctional team.",3,3,3,3,2,2
" December 3, 2019",Senior Consultant / Target Analyst Reporter," Augusta, GA ",Great job,I worked for Booz Allen Hamilton during a transition of contracts for them. During this time they supported me through offering an on-boarding program like no other. They paid you to do their training and become oriented as part of the company. This is something I wish more companies did. The first two weeks of the job this is what you were scheduled to do.,4,4,4,4,4,4
" December 3, 2019",Associate," Washington, DC ","Good people, lots of bureaucracy","Very project-based consulting; I was on a completely new team every 6-12 months, which got a little lonely. You really have to be your own advocate and shouldn't assume that your superiors are pushing for you. Most people are super smart and good to work with.",3,0,0,0,0,0
" December 2, 2019",Senior Consultant," San Antonio, TX ",Another Big DoD contracting company after the bottom line,I'm sure BAH has some great people that want to provide excellent value to the client. My experience with BAH showed me a side of the company that was more concerned with making money than providing value to the client.,2,0,0,0,0,0
" November 29, 2019",Senior Associate," Mclean, VA ",Not what is used to be,Agree with others. New management has put a premium on change but has given zero guidance or assistance once changes are made. They lack vision and work their best employees into the ground and pay no attention when they broach the subject of workload and responsibilities. I have worked for Booz for over a decade and I can't get out fast enough.,1,1,1,1,1,1
" November 25, 2019",Internship," Washington, DC ",Relaxed workplace but expects excellence,"I have had two summer internships with BAH and both were amazing experiences. Telecommuting was an option, the offices provided snacks and a comfortable environment.",5,5,5,5,5,5
" November 24, 2019",Software Engineer," San Diego, CA ",Has been a good place to work so far...,"As with all Government contracting, it seems it all depends on what contract you're put on. Government contracting seems to use kind of old tech which can be problematic moving on from them. There also seems to always be a lot of bureaucracy to deal with.

As far as contractors they're probably one of the most desirable ones to work with. They don't ditch you if they don't have a contract for you to jump onto (pro and con really).

One key thing to note is if you're being hired for the bench. I didn't realize I was not going straight onto a contract so it was a bit nerve-racking not being on a billed contract. The bench refers to employees they have on the payroll that aren't being billed to a government contract but they like to have some people there as they want to put people straight onto a contract as contracts come up.

Benefits:
401k: 6% match
PTO: 3 - 4 weeks depending on what level you're being hired on as
Education Benefits: 5k starting out a year toward relevant training/education
Bonus: So far only bonus I've seen is 150$ every quarter for random company-wide pushes to make employees healthier, financially secure, etc... Last one you had to fill out a workout tracking for 60 hours or so. (pretty easy)",4,3,4,3,4,4
" November 21, 2019",Senior Sourcer," Springfield, VA ",Enjoyable Work Environment,I highly recommend Booz Allen Hamilton! As a Sourcer we had tremendous work life balance and the leadership definitely understood the complexities of recruiting and sourcing for very hard to fill roles.,4,5,3,4,5,5
" November 18, 2019","Cloud Architect/Engineer, Mid"," Arlington, VA ",Very productive and relax work environment.,I enjoyed working at Booz Allen and Hamilton. It is a company I would recommend to anyone to work for. I was exposed to many IT tools and technology. It made me a very well knowledgeable IT Staff Technologist.,5,5,5,5,5,5
" November 16, 2019",Technical Lead," Charleston, SC ",Unprofessional envrioment,"This place has high turnover for mismanagement employees and childish behavior from management. Hard to tell when they are being adult or kids. Don't expect to be in a professional environment, nepotism selfishness thrives.",1,1,3,1,1,1
" November 16, 2019",Database Administrator," McLean, VA ",Difficult to get Work/Life Balance but Lots of Opportunities to learn,They have lots of job opportunities at BAH. My issue with this company is that they don't have a separate team for contracts so the project team becomes the contract team when you have to recompete. I found BAH to perpetually ask me to put in more time for administration and contract support that was not billable.,3,1,4,4,3,2
" November 15, 2019",Software Developer," O'Fallon, IL ",Least favorite defense contractor,I would NOT recommend working at this company. There are so many other government contractors out there. Highly recommend choosing a different one to work at.,1,1,1,1,1,1
" November 15, 2019",Accounting Manager," McLean, VA ",Flexible hours and work from home.,"I love working at Booz Allen Hamilton. It is a great company for working mothers with Flexible hours, Job Work/Life Balance, Job Security/Advancement, and work from home.",4,4,4,4,4,4
" July 20, 2020",Senior Data Scientist," Tysons Corner, VA ",Work culture is pretty toxic,"Work culture is pretty toxic. Junior staff are asked to put in extra hours but not allowed to bill overtime. Once you get to management, you have to be over 80% utilized in addition to putting in weekend hours to fulfill business development requirements.",4,4,3,3,3,3
" November 14, 2019",USAOG HUMINT Senior Foundry Instructor," Fort Hood, TX ",Collaborative and Rewarding Place to Work,Enjoyed my time with BAH and would love to find another position there again some day even if it's par-time or telework. The benefits and compensation only adds to the work experience in a positive way.,5,5,5,3,4,5
" November 13, 2019",Executive Assistant," Norfolk, VA ","Ethical, inclusive, integrity, values","This is a company that actually practices their vision, mission and values. It isn’t talk, it IS the company. Integrity, empowerment, ethical, honest ... just a few words that come to mind when I think of my employer, managers, and management.",5,5,5,5,5,5
" November 13, 2019",Principal & Distinguished Technologist," Washington, DC ",Great place to work but very much federal contracting mindset,"Great place to work but very much federal contracting mindset. If you are interested in a technology oriented job, then this is not the best place to work.",4,3,3,3,3,3
" November 12, 2019",Associate secretary," Chicago, IL ",Long hours. Outstanding company and very professional,Wish I had stayed working for Booz Allen Hamilton. Left because I had a young child. Actually enjoyed commute. Long hours at times. Compensated well. Staff very professional.,5,4,4,4,4,4
" November 12, 2019",lead Information System Security Manager," Rockville, MD ",Great!,"Great culture, I love this company. Great place to develop and learn more about the industry. People are always willing to assist you and show you new and innovative ways to approach your daily task.",5,5,5,5,5,5
" November 11, 2019",Principal," McLean, VA ",Fantastic company,"* Great place to begin a career
* Mission-focused, and provides the opportunity to contribute to our country's most vital endeavors
* You will get out of Booz Allen as much as you put into it
* Booz Allen will take as much as you're willing to give it",5,4,5,5,5,5
" November 11, 2019",DevOps Engineer," Chantilly, VA ",Great place to work,"I enjoy working at BAH, the technology being used is cutting edge and management is great. I strongly recommend anyone that is looking for employment to look at Booz Allen Hamilton.",5,5,5,5,5,5
" November 10, 2019",Senior Manager," Washington, DC ",Self Directed Career,Plentiful junior to mid roles. Education opportunities exist and employees must take advantage to advance. Both internal and external skill building -- including key partnerships with technical certifications and leadership education. People are the best part of the job.,3,3,3,3,3,4
" November 7, 2019",Business Analyst," Chicago, IL ","Champagne taste, beer budget",These are the words I hear over and over again and while we told it to clients it felt like it applied to ourselves more. I found that management had a champagne taste but a beer budget and often the lower level team members would pay for that while extra hours or bearing the brunt of an upset client.,3,3,3,2,2,1
" November 7, 2019",Senior Associate," McLean, VA ",Used to be wonderful,"This company is not what it used to be. Trustworthy management is rare. They wear out their good people and many are going through the revolving door, despite all of the internal campaigns that give no more than lip service to employees' value and the company core values. Raises and promotions are abysmal while increases in benefit costs passed on to the employees are quite large - all the while keeping benefits to a minimum. Just because they check all the benefit type boxes does not mean they are quality benefits. 401k match mediocre; health benefit plan is a high deductible plan and Aetna will do everything in its power to not pay for any special or out of network expenses despite what is written in the plan unless you make another full time job of escalations and letter writing campaigns. The work is usually high pressure/pace, priorities illogical, and you will not actually be changing the world despite their glossy campaigns to the contrary.",2,3,3,1,1,1
" November 6, 2019",Lead Associate, Telework ,Workplace Culture,"Be prepared to bring your A game. It is an extremely competitive atmosphere. But the reputation of the firm as an industry leader is because fo the quality of their staff. They hire the best, and expect the best from you.",4,4,4,4,4,4
" November 5, 2019",Field System Engineer Lead Technologist," Fort Gordon, GA ",Na,One of the better companies I have ever worked for. I would reccomend working for Booz Allen Hamilton to anyone that likes to balance work and home life.,5,0,0,0,0,0
" November 5, 2019",Summer Games Intern," Alexandria, VA ","Great work environment, but managers provided little oversight","Great work environment, but managers provided little oversight. We were very behind on our work schedule and the managers were working far away and failed to identify why we were not making deadlines.",3,0,0,0,0,0
" November 2, 2019",Information Security Analyst," MacLean, VA ",nice place to work,"nice place to grow carrier nice place to work good work ethics
HR must learn to contact workers when managers make complains about their subordinates. Some managers are so power conscious that they do not have the employee interest at heart",3,3,3,3,2,2
" October 29, 2019",Administrative Specialist," Panama City, FL ",Watch your back,You had to watch your back. Senior Management NEVER back their employees. PROFIT FIRST - Employees Last on the list. They did not care about the Customers,1,1,1,1,1,1
" October 24, 2019",Data Science Intern," Washington, DC ",Great place to work.,"Great place to work. Consultant work, with different organizations. Biggest government contractor. Dress code not clear, but preference over formal and business casual.",4,4,4,4,4,4
" October 24, 2019",Lead Associate," Rockville, MD ",Great Benefits,"Booz Allen Hamilton is a good company to work for but lacks the leadership needed to keep talented employees. Should focus more on the career needs of employees, but the leadership is slammed with work and building business it can't focus on its talent.",3,4,4,3,3,3
" October 22, 2019",Sr. Network Engineer, Contractor for US NAVY NAVWAR ,Booz Allen Hamilton,"Booz Allen Hamilton has a great team environment, there does not seem to be the separation between teams that you find in other companies. The attitude within Booz Allen Hamilton is amicable and congenial, it's a friendly atmosphere.",5,5,4,3,5,3
" October 22, 2019",Lead Associate," Fort Meade, MD ","Good, solid place to work","They tell you they hire for a career and not for a specific contract. And they keep their word. I worked on a contract that was lost to a competitor and Booz found new positions for nearly everyone who wanted to stay with the firm. Pay is competitive, not great. Same with benefits.",4,5,3,4,5,5
" October 18, 2019",Lead Associate - Cyber Hunt & Incident Response Lead, Cyber Hunt & Incident Response Lead (Current Employee) ,Great place to work!,"I liked everything about BAH. Company, culture, salary, benefits, all of it.
But they never won the cotract I was hired for.
Would consider going back if an opportunity came up.",5,5,4,4,4,5
" July 20, 2020",Senior Data Scientist," Tysons Corner, VA ",Work culture is pretty toxic,"Work culture is pretty toxic. Junior staff are asked to put in extra hours but not allowed to bill overtime. Once you get to management, you have to be over 80% utilized in addition to putting in weekend hours to fulfill business development requirements.",4,4,3,3,3,3
" October 10, 2019",Summer Games Intern," Annapolis Junction, MD ",Very cool people but slow paced work,"very fun to work there, but the work is government work and the government is slow. The hardest part of the job was passing the time between asignments",4,5,5,5,5,2
" October 9, 2019",Vulnerability Management Lead," Arlington, VA ",Great place to expand and branch out to try new things.,"After telling my upper management I would like to change my position, everyone was on board and helped me find a new position wherever I wanted to go that they had offices.",4,4,3,4,5,5
" October 8, 2019",Communications/Telecommunications Engineer," Annapolis Junction, MD ",Great environment for the aspiring adult.,Working the government contracts with Booz Allen was great. Communication with the customer was seamless. The customer was always available to answer any questions.,5,5,5,5,5,5
" October 4, 2019",OPERATIONS EXECUTIVE," Honolulu, HI ",Broad focus of company activities,"Leading provider of management and technology consulting services to the U.S. government in the defense, intelligence, and civil markets.

Booz Allen has been empowering people to change the world for more than 100 years. Through our BE3 promise, we empower our employees to be their best selves, to live our purpose and values, and to create a career and life that’s meaningful to them.",4,4,4,4,4,4
" October 3, 2019",Associate," Fort Shafter, HI ",Interesting job,Booz | Allen | Hamilton offers a great benefits package. Typical day at work is 8 hours. The atmosphere within the workplace is great. The hardest part of the job is learning the new organizational structure.,5,5,5,5,5,5
" October 3, 2019",Senior Consultant/Risk Analyst," Colorado Springs, CO ",Fantastic Company,"The People at Booz Allen are of the highest quality. However, experiences my differ. I have loved my time at Booz Allen and would always be open to working for them.",4,0,0,0,0,0
" October 2, 2019",Project Analyst," Patuxent River, MD ",Overworked and Underpaid,"I spent 3 years with BAH and during that time witnessed terrible management and issues when the company went public. The project I was assigned to lost its contract on my second day. Luckily there was another position for me, but others were laid off. Vacation days, education assistance, and floating holidays were slashed withing my first six months. People were getting laid off left and right as the company lost clients. The clients treated employees very poorly and the company did nothing about this. Repeatedly worked 10+ hour days with no additional compensation, not even with travel. When I left the company I received a 20% raise just to get my pay on a comparable scale with others in the local area.",1,1,1,2,2,2
" October 2, 2019",Project Coordinator," New Orleans, LA ",Excellent team and company,My overall experience was great and i would love to reconnect with the company in the near future if an opportunity becomes available. The overall work atmosphere was family oriented and team building at its best!,5,5,5,5,5,5
" October 1, 2019","Software Engineer, Systems Administrator"," Panama City, FL ",Great company for Contract work,"Fairly secure positions. If the contract is lost for whatever reason, they'll try to keep you working. Great benefits package, but I wish their pay raises made sense. I don't feel that my pay is commensurate with the position. Trying to get them to come off the money is like pulling teeth.",4,4,4,4,4,4
" September 30, 2019",Orientation Specialist," McLean, VA ",Nice Place,"Great people to work with, Booz Allen has many offices, so all locations differ depending on which one you work at. Great benefits ""PTO"" and promotional opportunities.",4,4,3,3,2,3
" September 29, 2019",Reverse Engineering Intern," Fort Meade, MD ",Summer Games Intern,"Good culture, good people, chill with foosball and nice office building.
Projects can be boring and have no real effect within company. Presented to leadership at the end.",4,5,3,4,4,5
" September 28, 2019",Associate," Norfolk, VA ",Productive place to work,"When I joined the company, it was a clear meritocracy. They had stated metrics that dictated promotions and raises, and performed 360-degree annual reviews. Additionally, they would regularly keep someone on administrative charge numbers in between projects instead of letting them go and hiring them back (a practice common with other government contractors). Over the last 3 years, the changes that have occurred regarding the assessment and promotion processes has led the results to be subjective, with poor management and lack of leadership being the result.",3,3,4,2,2,3
" September 27, 2019",Associate," Norfolk, VA ",Excellent Employer,"Great employer with a great culture. Collaborative, respectful, and innovative. They are gig in the military and technology markets, especially in Washington D.C. metro area. Very veteran friendly.",5,4,4,3,5,5
" September 27, 2019",Staff Engineer/ Sr. Consultant/ Staff Technologist," Lexington Park, MD ",No place for a Junior Engineer,No management and no support from lead supervisor on remote contracts or training! Was ridiculed for having hobbies different from everyone else and was talked down to during meetings where we were asked to collaboratively share ideas centered around solving software requirements for our contracts.,3,4,2,3,1,4
" September 27, 2019",Project Officer U. S. Army Reserve," Charlotte, NC ",Productive,"Great opportunity, Great supervision, very helpful co-workers,
I would recommend all interested person in employment to consider Booz Allen Hamilton. your decision will benefit you all through your career.",5,5,5,5,5,5
" September 26, 2019",Lead Associate," San Diego, CA ",Fun and exciting,Booz Allen Hamilton is a great workplace. A lot of innovation is being done at Booz on a daily basis. There is a huge surge of data science related careers.,5,0,0,0,0,0
" September 25, 2019",Lead Associate," Washington, DC ",Too much emphasis on Federal Government stifles flexibility and creativity,"Booz Allen is home to a lot of smart, qualified people. However, about 95%+ of the work is with the Federal Government and the firm has started to increasingly align its culture, practices, and structure with the Federal Government - the same Federal Government we are hired to try to help/fix. Lots of ""butts in seats"" work with little creativity or critical thinking and a hyper-risk averse environment that micromanages and kills good ideas reflexively. The brand seems to be slowly decaying away as we look for way to squeeze more money out of the government without fixing the underlying issues of incompetence, laziness, bureaucracy and cronyism. Benefits used to be top shelf - now they have marched to the middle. Not terrible but not at the gold standard we once had.",3,3,3,3,2,2
" September 24, 2019",Data Scientist," Chantilly, VA ",Phenomenal contractor and consulting firm,"So far in my professional career, BAH is the best big company I've ever worked for. Their company structure is fluid, meaning organizational changes are somewhat frequent, but the emphasis on personal growth and ability to switch programs within the company make it an amazing place to work",5,5,4,4,5,5
" September 23, 2019",Associate," Crystal City, VA ",Good place to work,Interesting work and smart co-workers. I enjoy being able to explore new opportunities within the firm. There are opportunities to work overseas as well.,4,0,0,0,0,0
" July 20, 2020",Senior Data Scientist," Tysons Corner, VA ",Work culture is pretty toxic,"Work culture is pretty toxic. Junior staff are asked to put in extra hours but not allowed to bill overtime. Once you get to management, you have to be over 80% utilized in addition to putting in weekend hours to fulfill business development requirements.",4,4,3,3,3,3
" September 19, 2019",Subcontracts Lead," Norfolk, VA ",No work life balance,"Too much work, too little staff. All decisions are made at the management level. No support for those doing the work on a daily basis. Communication is poor.",3,1,4,3,1,3
" September 18, 2019",Consultant, Virginia ,BAH is a great company. One of the few who is actually living their values.,"Management is great at communicating and splitting up the work. Collaboration is also highly encouraged. The work/life balance is great as well. As long as you get your job done, they will trust you to do it how you like.",5,5,5,5,5,5
" September 17, 2019",Project Manager," McLean, VA ",People oriented,"Booz Allen was a great place to work. Focus is on people and they upper management was always available. They allow Flexible work hours and where available, even working remote.",5,4,4,4,3,3
" September 16, 2019",Training Coordinator, United States ,Review,BAH is a good place to work. The current contract provides for little advancement in my current location however and work life balance has been difficult achieve.,5,2,4,3,3,5
" September 14, 2019",Senior Business Consultant," San Antonio, TX ",Great place to work.,"The on-boarding process is very detailed and fast paced. This is an excellent place to work and play. You are given the opportunity for training and to enhance your skills for advancement.

I will most likely seek employment with Booz Allen and Hamilton.",5,5,5,5,4,5
" September 12, 2019",Network and Cloud Architect," El Segundo, CA ",Comfortable Work Environment,"Fairly laid back fun place to work. Compensation is a little bit low compared to other companies, but the work life balance is excellent. Most people there are nice and helpful",3,5,3,3,3,3
" September 12, 2019",Chief Technologist," Alexandria, VA ",Great Company,Great company with a lot of room to move and grow. Very solid understanding of promotion potential and the ability to grow within the organization. A lot of groups to get involved in.,5,0,0,0,0,0
" September 12, 2019",Associate," Crystal City, VA ",Great place to work...,BAH provides an opportunity to use your existing skills as well as opportunities to enhance and learn new skills. They have an excellent training program and certification incentives.,4,5,4,3,3,5
" September 10, 2019",Analyst, District of Columbia ,Poor middle managment reflected by poor senior managment,"While the tools, programs, and resources to excel are in place, the middle managers lack the ability or will to implement the tools or the will to assist in the use of the tools. Focus on getting people to just fill a seat is wide spread, but preparation to help individuals be prepared for those positions is not a concern. A fear of losing the contract causes middle management and senior management to forget that those that work for them are their clients too.",1,1,3,2,1,1
" September 10, 2019",Associate," Washington, DC ","Great to Start, but likely to burn out","Booz Allen is a great place to learn foundational consulting best practices. The higher you climb in the company, the more political it becomes. It is recommended to network as much as you can and take control of your career.",4,3,5,4,3,4
" September 10, 2019",Database Administrator," Herndon, VA ",Good place to work,Good place to work. Good cultural. Great management. Great work/life balance. Good benefits. Work culture is excellent! Good location. Good team work.,5,5,5,5,5,5
" September 7, 2019",SENIOR CONSULTANT, Notfolk ,Depends on leadership team,"I was on two different contracts with them. One contract's leadership was amazing, the other was horrible and threw me under the bus... no correct feedback, no honest, nothing.",3,5,3,2,1,5
" September 4, 2019",Summer Games Management Consulting Intern," Atlanta, GA ",Great Work-Life Balance,Great Work Life Balance but compensation is below industry standard which is expected because the majority of clients are federal. Very collaborative and supportive environment.,4,5,3,4,4,5
" September 2, 2019",Acquisition Project Manager," Lorton, VA ",No comment,I wish not to fill this out this survey. I just wanted my profile updated with my information. Having to complete this to move forward is not necessarily the best way to get positive feedback.,3,3,3,3,3,3
" August 31, 2019",Associate," McLean, VA ",Atmosphere,One of the best atmospheres I have worked in. Managment goes out of there way to make sure that each person is the right fit for the company. Not only do they care about you but also your family.,5,5,4,4,5,5
" August 29, 2019",Consultant," McLean, VA ",Document your own work performance and remain professional.,A rather competitive place to work at depending on the client you're supporting. Be professional and highly assertive while working for their client(s).,4,3,4,2,3,4
" August 26, 2019",Associate," San Diego, CA ","Excellent, wish I never left","Everything at Booz Allen Hamilton is amazing. Worked there for ten years, should have never left, want to return under the Alumnus program but it seems as if they don't want me as much as I want them back as my employer.",5,5,4,5,5,5
" July 20, 2020",Senior Data Scientist," Tysons Corner, VA ",Work culture is pretty toxic,"Work culture is pretty toxic. Junior staff are asked to put in extra hours but not allowed to bill overtime. Once you get to management, you have to be over 80% utilized in addition to putting in weekend hours to fulfill business development requirements.",4,4,3,3,3,3
" August 22, 2019",Lead Artist," Fayetteville, NC ",Cut throat and bad work environment,"I'd love to say everything I want to share but I'll narrow it down. The benefits were good, the pay was great, and the work/life management wasn't awful. Don't be fooled though. There is no way to move up and those in positions to help won't do so. This is very much a dog-eat-dog company, both within my prior team and others scattered across the country. All locations were working as their own machine, stealing work from other BAH teams purposefully to gain recognition and funding, and doing so in ways that were astoundingly deceptive. Besides the lack of relevant criteria to justify promotions (which nobody in leadership seemed interested in doing) there is an EXTREMELY awful work culture that encourages otherwise unacceptable behavior(s). I cannot recommend this company to anyone with good work and personal ethics, or anyone in a creative field wanting to grow. If you are looking for a nice benefits package, decent income, have prior experience in the military, and see no need in receiving acknowledgment then this is the place for you.",1,3,5,1,1,1
" August 21, 2019",Environmental Management Specialist," Durham, NC ",Great Company,Great company to work for in all aspects.The company encourages and funds career development opportunities and has a clear structure for career advancement.,5,5,5,5,5,5
" August 21, 2019","Human Capital Management Consultant, Associate"," McLean, VA ",Great place to launch your career and reinvent yourself,"Booz Allen was my first job out of college and I've been with them for 6+ years (including internships). Over the years I've seen tremendous growth in myself -- not only in the sense of functional skills, but also in my ability to solve problems, lead in ambiguity and lead teams. One of the best things about Booz Allen is the flexibility (depending on the client). I primarily worked from home for 2.5 years and was still able to feel a part of the organization while also getting promoted. Additionally, I think overall the work/life balance is great. Since the clientele are primarily government, the pace of work is much slower and less demanding as opposed to commercial clients. If you're looking for job / project stability with minimal travel, Booz Allen may be the place for you. The only caveat to that is that because of that work/life balance and fantastic benefits, the pay is not as competitive.",4,4,3,4,3,4
