date,employee_title,location,review_title,Review,rating_overall,rating_balance,rating_benefits,rating_job_security,rating_management,rating_culture
" December 20, 2019",Senior Software Engineer," Hanover, MD ",Passive-aggressively toxic but everyone smiles,"I came into the position as a developer with more knowledge of the stack than the tenured personnel, as far as the platform and technolgoies being used. However cronyism and clickish exclusionary behavior by my lead and other personnel on the team, kept me from integrating effective standards based thought processes. My attempts to introduce standards based design into what was a very badly designed system were generally marginalized until a Caucasian millennial on the team validated that it was a good idea while reintroducing it as their own, some time after they laughed at my proposed updates at previous meetings. I consistently found myself being passive-aggressively ridiculed under the guess of a joke, or my ideas undermined by my team lead, who was a subcontractor as well as by other subcontractors within the group that knew less than I did about the technologies with which we worked. Much of my time was spent waiting to get tasking because the lead, who was not qualified for her position and basically would complain about there being ""too many objects"" when our environment was a Java based SOA development team. Due to her ignorance of true enterprise or senior level Java development experience, she let a socially accepted more junior engineer do whatever he wanted because he was accepted as a local SME on everything computer science. (Also there was a demographic difference such that I seriously considered it an EO complaint situation.) In all the experience drained me and while I thought I was being jovial and happy to come in to work earlier in the year, personnel",1,2,4,2,1,1
" December 20, 2019","SOFTWARE DEVELOPER, DEAMS"," Beavercreek, OH ","Fun workplace, family friendly, flexible work schedule","Great place to work. Work the schedule you need to get your job done. Management is good, and have no issues with jumping in where necessary. I've worked two different programs while at CACI and I learned a lot on both. The enjoyable part of the job was the learning, and the teams on which I've worked. The hard part? Leaving them.",4,5,5,4,4,4
" December 17, 2019",Subject Matter Expert (SME)," Fort Belvoir, VA ",Great Company,Great company to work for with outstanding benefits and perks. The only problem I forsee is the 3 Year vesting period for 401K. I hope this changes in the near future for new employees,4,4,4,4,3,3
" December 16, 2019",Unix/Linux Administrator," Norfolk, VA ",Great Place for a Transitioning Veteran,"I worked here fresh out of active duty in the Navy. They treated me fabulously. I felt like a real human being instead of just a cog in a machine. My on-boarding was incredibly slipshod, but I found my place through my own initiative.",4,4,2,3,3,4
" December 14, 2019",BITSystems Contractor," Aurora, CO ","Happy worker, happy company","This company puts more time and effort into ensuring that the workers and customers are as happy and fulfilled as they can be. Mix that with a competitive nature and an ability to adapt, it is no wonder why they've become the company that they are today.",5,5,5,5,5,5
" December 11, 2019",Provide technical support for software issues," Chantilly, VA ",Productive,Very productive place to work with coworkers that are willing to assist when needed. A place that will help you grow weather educational wise or career.,5,5,5,5,5,5
" December 10, 2019",Program Manager," Chantilly, VA ",Produce,"A typical day started with the same meeting to plan the next meetings to go over the same topics. Meantime missing critical time with customers. Management asks for input then don't want to hear it. The hardest part of the job is getting everyone on the same page. Lacks work life balance.
Most enjoyable time is when employees call or show up and remind you why your there.",3,2,3,3,1,3
" December 10, 2019",LAN Administrator II," Chantilly, VA ",Manager plays favorites,"The manager of IT Remote Support personnel at the Chantilly, VA. location really platys favorites. She has 2-3 guys she is really ""involved"" with and doesn't make new comers feel welcomed. She has been there for some time so upper management trust her judgement despite this shortcoming.",1,1,1,1,1,0
" December 8, 2019",Special Investigator," Chantilly, VA ",Could have been a great company - Steer clear if you are an Investigator!,"I was recruited by CACI while employed as a Background Investigator for another company. CACI's benefits were great and they offered a higher salary than I was making, so I jumped on the opportunity. As a credentialed hire, there was little to no training. CACI internal systems (timekeeping, in particular) are incredibly complicated compared to any other company I worked for. CACI promised a great work-life balance, which was nice until October 2019 when CACI stopped receiving cases and thousands of investigators, including myself, no longer received paychecks with NO notice. The higher-ups preached that the work would come back, and to just ""hang in there"". Well, it didn't, nor does it seem like it is ever coming back. I would strongly recommend looking elsewhere if you are an investigator.",1,2,2,1,1,1
" December 6, 2019","Training Analyst/Senior Chinese Language Instructor), Lead"," Annapolis Junction, MD ",It was a decent company to work for until recently,"It used to be a good company to work for, but recently, due to poor contract negotiation with the government, the program I was working under way underbid, the budget shortfall is so severe, they have to layoff high paying, senior employees.",4,4,4,3,3,4
" December 5, 2019","Database Analyst, Lead"," O'Fallon, IL ",One of the better employers I've had,"CACI exists to service government contracts, primarily. As such, they are subject to the whims of the agencies offering those contracts, and tend to be cost-squeezed which makes it very difficult to keep senior, experienced people for very long.",4,4,4,3,4,4
" December 5, 2019",LEAD SYSTEMS ENGINEER/CONSULTANT," MacDill AFB, FL ",Proactive working environment and one of growth and innovation.,"An outstanding company, always willing to work with the employee and also increase the value of the company by providing training and support when needed. An amazing management staff that is always willing to listen and roll up its sleeves if the need is required. Provided a motivating work environment that yielded the opportunity for the employee to enjoy what they were doing and demonstrate the value to the company and customers alike.",5,5,5,5,5,5
" December 4, 2019",Full Motion Video (FMV) Analyst/Trainer," St. Louis, MO ",Excellent company with great benefits,"I really enjoy working for CACI. My typical day as an FMV analyst can be extremely hectic, but its worth it. CACI is the prime on the contract, but always treats their sub-contractors as if they were employees, which is how it should be. They pay decent and I don't know of any other company that offers four weeks of paid maternity AND paternity leave. The management is a slight hassle to deal with, but I haven't had any real issues with anybody so far. Great company.",5,5,5,4,4,5
" December 4, 2019",Intelligence Analyst OBP," Offutt AFB, NE ",Standard Governement type job,This job was ok. I have had worse but I have have better. This job was propbably not similar as most jobs at CACI because I was alone working at an outstation where most others generally work with a team.,4,4,4,3,3,3
" December 4, 2019",Background Investigator Level I," San Antonio, TX ",Enjoy working with great peers and meeting so many interesting people !,"I enjoy working with great peers, so many of whom are so willing to mentor a new investigator and provide great advice. I also enjoy meeting so many interesting people !",3,3,3,3,3,3
" December 3, 2019",Senior Ground SIGINT Specialist/Senior Reporter, OCONOS ,Productive workplace,The company is similar to the rest of the large-scaled contracting firms. Work/life balance greatly depends on the customer needs. Company benefits are on par with the rest of the large firms.,3,3,3,3,3,3
" June 8, 2020",Systems Engineer," Ft. Bragg, NC ",Good place,Good opportunity to learn and challenge ones self to adapt to customer needs and requirements. If training is needed it is provided and cross training is important so the growth opportunity is good.,4,3,4,3,2,3
" December 3, 2019","MATERIAL FORECASTING/PLANNING/DISTRIBUTION S3,"," Dahlgren, VA ",Overall Great Company,"Caci is an amazing company to work for, not only are the benefit options worth using the personnel there are extremely professional and supportive of each other.",4,0,0,0,0,0
" December 3, 2019",Trainer," Chantilly, VA ",CACi Great Place to work,CACI is a great company. They are incorporating new incentives to make the work place even better. The workplace culture was very good. The employees enjoyed each other and worked well together.,5,3,3,3,3,5
" December 2, 2019","Acquisition Analyst, Lead"," Washington, DC ",No further comments,"No further comments. No further comments

Caci does not care about its employees. I was laid off of no fault of my own. Caci promised to fine me a new position but never even tried.",2,3,3,1,1,2
" December 2, 2019","Investigator, Level III"," San Diego, CA ",flexible,"The investigator job is flexible and you get to work remote. The company is a large one that focuses on government contracting. Overall, the company is fair, however the only thing that is not controllable is the contracts they obtain, which can be unstable at times within the investigations division,",3,3,3,3,3,3
" December 2, 2019",Systems Administrator," Arlington, VA ",CACI managers A+,"Government contract worker. CACI was not the Prime on the contract. Subject to Government rules and regulations and the Prime contract holder policies. Though I was there 3 years, I believe that the work environment would have been much better under CACI management.",4,4,4,3,4,4
" December 1, 2019",Cyber Security Team," Southern MD Facility, MD ",Nice work environment,Work independently but in a group environment. On your own to figure things out and large work load. Good for experience but also be prepared to do non-essential and other repetitive tasks.,4,5,4,4,3,4
" December 1, 2019",Field Background Investigator (Special Investigator)," Chicago, IL ",Could be a great company,I was really excited to work at CACI and still do like working here. My biggest problem is that the work is not consistent and the demand of work does not equal the pay. The benefits are great and my first line Supervisor is fantastic but the upper management is so far removed from what everyone in the field is doing.,2,2,1,2,1,3
" November 22, 2019",Test Engineer," Fairfax, VA ",Very bad Management,"Management is sorely lacking, provided little resources, terrible work environment, Expectations set way to high. They try to do to much with to little people,",1,2,1,1,1,1
" November 22, 2019",Background Investigator," Virginia Beach, VA ","Company ""ran out of work"" less than 1 year after being hired.",Need to have excellent time management and organizational skills. You must adhere to specific rules and regulations that concern other people's privacy. You could be charged with a felony for violating some of these.,2,4,3,1,2,2
" November 21, 2019",Field Investigator," Northern Virginia Regional Park, VA ",Disciplined,I enjoyed working from home. When the workload got low on the contract employees didn't get paid. Have a back up plan while working as a contractor. They only care about the contract not the employees.,1,5,1,1,1,2
" November 21, 2019",Administrative Assistant," Chantilly, VA ",Flexible Employer,"Employer understands we all face challenges in life/family, and helps you find a good balance between your work and family life. I would recommend working for this employer.",4,5,3,4,4,4
" November 21, 2019",Employee," San Antonio, TX ",Company is good if your in IT or Cyber Security,Nothing about the job is very difficult. The thing that is difficult is the lack of accountability and lack of mobility. Management is in effective and complacent.,3,4,3,1,1,2
" November 19, 2019",Section Leader," Hamilton, OH ",Challenging but rewarding job,Background Investigations field is very challenging career field. It take a long time to learn the ins and outs of the job. Once you begin to master the skills the position is rewarding and a good job field.,4,4,4,3,4,4
" November 18, 2019",Federal Credentialed Background Investigator," Twentynine Palms, CA ",Overview,Poor management of work assignments to field investigators. Field investigators are not given a chance to improve their individual weekly stats in order to have a chance to be assigned more work.,3,3,3,1,2,2
" November 18, 2019",Special Investigator," Madison, WI ",Over worked and under paid,High requirements for amount of work completed in a short period of time. Not allowed to work overtime to get work completed. Drive time counts toward hours of your week so you have to cram all of your reporting time in or work off the clock to get everything completed in the time they want it done. Not worth the stress.,3,0,0,0,0,0
" November 13, 2019",Help Desk Analyst, District of Columbia ,Great place to work,"CACI has been a great experience for me as a junior within the IT field, there is a ton of room for growth and many different opportunities to explore.",5,5,5,5,5,5
" November 12, 2019",Investigator," Chantilly, VA 20151 ",Poor management,Played semantically games instead of real integrity in each area! Kissed the feet of OPM even when they knew their employees were correct and OPM was dead wrong!,1,1,1,1,1,1
" November 11, 2019",General Laborer," Arlington, VA ","I didn’t work in the main office, I was sub-contracted to work on a military installment.",CACI was great at returning phone calls and helping with any issues I’ve had. I was sub-contracted through them to work on a military installment. It really seems as is the office is really on top of things and manages their employees very well.,3,2,4,3,2,3
" November 10, 2019",Lead Business Systems Analyst," Norfolk, VA ","CACI overall good company; however, location I supported in Hampton Roads, Virginia, culture was toxic, leadership unfairly applied company principles","Overall, good company; however, some specific issues included high turnover, lack of diversity in leadership, leadership inconsistently promoted/degraded staff; no consideration for career experience in promotion; promotion was based on favoritism; leadership lacked cohesiveness & sound plan/ wayahead for future",3,2,4,2,1,1
" November 10, 2019",Background Investigator III/Mentor," Kansas City, MO ",Great job until becomes incredibly unstable,"Overall I loved this job; make your own hours, flexible schedule, work from home, and fun job. It was great until they completely took away all of our hours suddenly and have been asking us to stay with no pay. There is no plan to get the people on leave with no pay stability and no plans on how to maintain stability in the future.",4,5,4,1,3,4
" June 8, 2020",Systems Engineer," Ft. Bragg, NC ",Good place,Good opportunity to learn and challenge ones self to adapt to customer needs and requirements. If training is needed it is provided and cross training is important so the growth opportunity is good.,4,3,4,3,2,3
" November 8, 2019",Special Investigator," Kansas City, MO ",Great place.,"Your career depends on contact renewal.
In short looking for work now due to loosing top spot on our contract. Management was great and training is top notch. KCMO Team",5,0,0,0,0,0
" November 7, 2019","IPPS-A Project Operations, Deployment Analyst","A Project Operations, Deployment Analyst (Current Employee) ",Big company,The company is large so people are dispensable. There isn't a good opportunity to broaden horizons. Mainly do your job and go home. There could be better retention strategies than throwing money at people.,3,3,3,3,3,3
" November 6, 2019",Marketing and Engagement Manager," Linthicum Heights, MD ",Great company to stay with and grow,"I enjoyed the autonomy of working a remote location. Good benefits. If you want to advance or change jobs, you must be vocal and develop a strong relationship with HR, not just your location supervisor. HR team in Hanover is awesome and very patient!",5,5,5,5,5,5
" November 6, 2019",Electronics Technician," Crane, IN ",Some good people but not so much management,Had some problems with the way things were ran and the way I was treated while working here. Overall might not be a bad place to work for some people.,1,2,2,1,1,2
" November 4, 2019",Software Development Compliance Manager," Chantilly, VA ",Awesome company and benefits,The leadership on the program was easy to deal with and made the employees feel welcome. My direct manager was continuously providing guidance on some of the amazing benefits of the company. Would definitely work for the company again.,5,5,5,5,5,5
" November 4, 2019",Project Manager," Fort Gordon, GA ",Caci,"I have just started working at CACI, but the company seems to be a great place to work, with mentors at all levels. No will fail working for CACI. Anytime I need assistance someone always helps.",5,5,5,5,5,5
" October 31, 2019",Investigator III/Senior Investigator," Denver, CO ",Just a body,poor place to work. Only concerned with making numbers. Does not care for life circumstances to include family issues. Would not recommend this position,3,3,3,3,3,3
" October 30, 2019",Background Investigator I," Albuquerque, NM ",No work at the moment,"CACI ran out of work on the contract leaving thousands of people without paychecks with no notice. When there is work, the job is good. Work from home except when doing interviews and pulling records.",4,5,4,2,4,4
" October 30, 2019",Quality  Manager," Manassas, VA ",CACI is a great place to work,CACI has been my career for 21 years and has given me all available opportunities to grow from within. I was able to start at the bottom and work my way up to management.,4,4,4,4,4,4
" October 29, 2019",Investigator III," Chantilly, VA ",Professional work environment,"CACI has a professional work environment. The benefits and pay are really good too. However, you can be laid off, like any other company if the work is not there, since a lot of it is winning contracts.",3,3,4,3,4,4
" October 28, 2019",Background Investigator," Tucson, AZ ",Great job experience,This employer trained me with the basic skills to become a competent and efficient background investigator. This position prepared me for more challenging opportunities.,4,4,4,4,4,4
" October 28, 2019",investigator and Trainer," Seattle, WA ",Abusive,Abusive to investigators. Negative to work there as a couple times a week investigators are informed we have written reports wrong. Management does not listen.,3,5,4,3,2,2
" October 28, 2019",Background Investigator," Tucson, AZ ",Learning Environment,This career provided the opportunity to build my foundation in field investigations. I learned and excelled greatly working with CACI. A very professional environment with opportunities for growth.,4,4,4,4,4,4
" October 28, 2019",Lead Systems Engineer," Reston, VA ",Work and happiness varies by Business Group,"I have thoroughly enjoyed my time with CACI, but the company rewards those willing to go the extra step. Different business groups have access to different benefits and the management of those groups vary. The overall company has made strides to balance this, but it is a difficult issue to resolve.",4,4,4,5,5,4
" October 28, 2019",Accountant," Arlington, VA ","it's a job, and cover your expense","the company is alright, but the benefit package is not well compare with small companies, they are keep cutting down the budgets, signed many contacts with govt, however, where's my bonus?",3,4,1,3,3,2
" October 26, 2019",Case Reviewer," Volant, PA ",Good company,"CACI pays to much attention to their employees, the micro managing needs to slow down. Employees should be trusted to do their job and it will show through the monthly report cards. I never had a problem with the micromanaging, but I know a lot of people that do not like having to tell their manager constantly when they have to leave work. This is a remote job and employees should be trusted to do their work.",5,5,4,5,4,5
" October 24, 2019",special investigator," Fallbrook, CA ",Unfortunately no work,Since the vendor position dropped to third under another vendor the work ceased. You cannot expect people to go on leave without pay (LWOP) for a month and a half and then after that time not even know when or if the work will come back. I had to resign.,5,5,5,1,5,3
" October 24, 2019",Background Investigator," Bronx, NY ",Decent.,"CACI started off as a great company. Training seemed long but I felt it could have been longer and more support from upper management for new employees. As time passed, they were fair with their work and accessibility to problem solving was decent. I am currently looking for a new job because the company has a very low influx of cases that has affected all investigators and we are now forced to be in a part time position. This literally happened overnight without a warning. The company is now recommending we apply for partial unemployment until we receive more cases.",3,3,3,1,2,2
" June 8, 2020",Systems Engineer," Ft. Bragg, NC ",Good place,Good opportunity to learn and challenge ones self to adapt to customer needs and requirements. If training is needed it is provided and cross training is important so the growth opportunity is good.,4,3,4,3,2,3
" October 21, 2019",Program Analyst & Field Support," Arlington, VA ",All about the mission,The type of work that I did was all about the mission. Since the work was all about the mission it was very rewarding. It give me the chance to give back to the military from which that I was all about.,5,5,5,5,5,5
" October 21, 2019",Case Reviewer," Chantilly, VA ",You have to give them your life,"My manager started showing up at my house unannounced. I was never given any kind of write up or anything for it to be necessary but I could deal with that for a while. However, once she started inviting other coworkers I had never met and had no idea who they were, I quit on the spot. You have the legal right of exclusion and to be the one who decides who enters it. CACI infringed on that right.",1,1,4,1,1,1
" October 21, 2019",Background Investigator," Crane, IN ",Background Investigator,"I started my employment with CACI on May 24, 2019. I should have known that it was going to be a terrible experience from the beginning. Someone dropped the ball and my start date ended up being two weeks later than expected. I was not given information from my recruiter about the process of transferring my credentials. My thought on this was, ""everyone makes mistakes and it'll be ok."" I should have known better. The communication problems only worsened from there. I was given a name and told that this would the person that would help me navigate through the on boarding process. I was more or less on my own. I could email and ask questions and wait hours or days for a response. I had no idea what needed to be completed or how. I'm still finding out things that I am supposed to be doing on a daily, weekly or monthly basis and had never been made aware of. I did my timecard training and asked for more information on time strings...what times strings to use and for what business. That took months to get answers. I had no idea for the first month that there was an admin time string, a local long distance time string or time strings for training, team meetings and IT issues. God knows I needed that IT issues time string.

For the first two months that I turned in expense reports, I submitted my mileage for each day that I traveled for work. I got paid and everything was great. The third time I turned in an expense report, it sat and sat. I contacted the reviewer and he advised that I need to submit the case name and case numbers for each day of travel. I didn't",1,1,1,1,1,1
" October 21, 2019","Medical Logistics Technician, Manager"," Joint Base Andrews, MD ",Great Place to Work,"CACI is a great company to work for with room for growth in the right career field. The company offers benefits to include medical and dental, 401K and tuition assistance.",4,4,3,3,4,4
" October 18, 2019",Background Investigator I," Garland, TX ",Great Job,"As a background investigator, I love my job. I work from home, make my own schedule, and enjoy the work I do. My manager tries to micromanage, but also helps me understand the requirements for promotion which is a huge jump is salary. My benefits are excellent. We are susceptible to furlough and unexpected changes in work assignments due to government releases in the amount of work, but when the workload is full, it is rewarding, flexible, and autonomous.",4,5,4,4,4,5
" October 17, 2019",Background Investigator," Arlington, VA ",Good until no more work,Things were awesome until there was no more work on the contract. Now investigators are without work and without pay. It seems CACI over hired and now we are all paying for it. No job security.,2,5,3,1,3,3
" October 17, 2019",Background Investigator Level I (FT)," Seattle, WA ",Absolutely love the work...when there is work,"I cannot believe how much I love being a background investigator, however, it was short lived, as there is no work flowing in. And if there is no work flowing in, that means, you don't get paid.",4,5,3,1,4,4
" October 16, 2019",Field Investigator 3," Tucson, AZ ",Solid company with a good reputation within the security industry,CACI is a great place to work. Compensation is very competitive and they provide ample training opportunities. The company is supportive and promotes career growth.,4,4,4,4,4,4
" October 10, 2019",General Clerk II (Document Managment Technician)," Washington, DC ",Easy Work however I was given a different position than the one I accepted,The work load was not very difficult however I applied for another job and was given a complete different position on my start date. My position was switched with another contractor so I did not actually work in the role I was looking forward to working in.,3,3,3,2,4,2
" October 9, 2019",Technical Writer," Dayton, OH ","Professional, felxible, balanced.","I like working for CACI International, Inc. because it is demanding work professionally and CACI allows us the flexibility in our schedules to fulfill our responsibilities to our families and to the company. They are supportive of our needs.",4,5,4,3,4,4
" October 8, 2019",Help Desk/Mobility Analyst," Chantilly, VA ",A stable and legit company.,"I started at CACI back in 2010 and there I learned a lot and I was able to get a promotion allowing me to advance in my career. Met some great people, for whom im still in contact with to this day.",5,5,5,5,5,5
" October 6, 2019",Remote Contractor," Dallas, TX ","Remote work from home flexible, work life balance","As a contractor, set your own schedule week to week, day to day. Learned how to interview, build relationships, write reports, time management. Very laid back non-micromanagerial style of management. The culture is inclusive and team supportive. The hardest part of the job is keeping up with case loads at times, setting appointments and continuously meeting goal metrics. The most enjoyable part of the job is the flexibility, work life balance, and home office.",4,5,3,3,4,4
" October 6, 2019",Senior Workforce Analyst & Sr. EEO Manager," Washington, DC ",tbd,CACI was a good place to work. The day to day operations with on person on clients staff was stressful. Expectations were very high and would step in to complete task on own if it was not performed to personal standards,3,4,4,3,4,4
" October 5, 2019",Systems Analyst," San Diego, CA ",Flexible and Secure,"My experience with CACI has been a net positive. I needed a full-time job while I was going to school, and CACI provided a flexible schedule that enabled me to do just that. I enjoyed being relatively autonomous - no micromanagement, no pushy managers, etc. I got to choose my schedule and projects. HR was friendly and personable. The trade-off is that I was slightly underpaid for my skillset, and there were no scheduled raises.",4,4,2,3,4,5
" October 4, 2019","Shop Foreman, Driver"," Denver, CO ",good jobb,I really liked this job. great team to work with and managment was great too. to bad they closed shop in denver i would have work there till retirement. i liked that job.,5,4,3,3,5,5
" October 3, 2019",Logistic\Senior Support Tech," Pentagon Washington, DC ",Employees have to complete a certain amount of Remedy Tickets each day to be productive on job.,"I have worked with CACI for 3 years, at this time, job has been stable, but I am attempting to advance my career. Employees are very knowledgeable how to complete there jobs.",5,4,5,3,4,4
" October 3, 2019",Investigator," Chantilly, VA ",Productive and fun work place,"Stable company, good benefits, good work environment, nice management, flexible schedule, good training, good hours, nice HR, nice company, over all good environment.",5,5,5,5,5,5
" October 3, 2019",Watchlist Analyst," McLean, VA ",Great place,I enjoy working for CACI International. They treat their employees well and there is room for growth if that is something you desire in your career. Overall a good company,4,4,3,4,4,3
" October 1, 2019",Background Investigator Level," Pikesville, MD ",Self-motivated full-time job,At this company it gave me the opportunity to hold myself accountable for my work being completed on-time and at its highest quality. Through this company I have been able to put my diligence and organizational skills to the test. I have definitely learned a lot from this job so far and I intend to take these skills with me to the next job opportunity.,5,5,5,4,5,5
" June 8, 2020",Systems Engineer," Ft. Bragg, NC ",Good place,Good opportunity to learn and challenge ones self to adapt to customer needs and requirements. If training is needed it is provided and cross training is important so the growth opportunity is good.,4,3,4,3,2,3
" October 1, 2019",INVESTIGATOR II," San Francisco Bay Area, CA ",Working here did not further my career,"CACI has goals to be a great place to work with opportunity to grow professionally available to all. Perhaps that is true for some of their divisions but it wasn't true when it came to their division of Background Investigations. There is little to no room to grow professionally and be promoted. Sure you can increase the level or step of your current position, but to go outside of that role is slim unless you agree to relocate out of state. Internal politics is a big factor in whether or not you will be promoted as well. If you voice concerns the management would rather you kept quiet, you will find yourself stonewalled from professional advancement.",3,4,2,3,2,3
" October 1, 2019",On-Boarding Specialist/Administrative Assistant,Boarding Specialist/Administrative Assistant (Former Employee) ,"Great working environment. Casual, yet very professional.","My review of the company is favorable to all who work there and everyone in management and throughout. The everyday structure was sometimes predictable like any office environment and other days were completely unpredictable and a bit overwhelming.
We maintained a very positive and professional work environment and a really enjoyable experience.
The hardest part of the job is usually the learning, but learning is only arduous if you detest the people around you, and that was not the case at all. I enjoyed almost everyone I worked with and would do it all over again. I am only saddened by the fact that I had to leave due to lifes journey.
Great learning and working environment.",5,5,5,5,5,5
" October 1, 2019",Investigator III," Tucson, AZ ",Flexible hours,Work from home with flexible work hours. Get to meet very interesting people and be able to enter secure government facilities. Bi-weekly teem meeting via Skype.,5,5,5,5,5,5
" September 30, 2019",Internship," New York, NY ",Good place to work - needs management,"Caci is an overall good place to work; however they need to look at their management there. No back bone to uphold any issues going on. It is over looked or brushed under the rug.
Slow work.",3,5,5,3,1,2
" September 25, 2019",Lead Logistics Analyst," Fort Belvoir, VA ",Customer onsite work,Typically on site military work environment. CACI team and other contractors are integrated within the Government and Military personnel. So the CACI employees are separated and cannot get a fill for the total CACI experience..,4,4,4,3,4,4
" September 24, 2019",Background Investigator," Herndon, VA ",low pay compared to industry,Wouldn't recommend working for this agency. During training the Management in Virginia was taking down about USIS to us former USIS investigators it showed their weak character and inability to be professional.,3,3,3,3,3,3
" September 24, 2019",Background Investigator," Ashland, KY ",Section Lead had zero people skills and has no business in Mgmt,"I was disappointed that CACI did not live up to their promises. I was told many times that my productivity stats would NOT be held against me for the first 6 months of the job but that was not true. We were constantly being pressured to do more work w/o doing overtime otherwise we would be charged with timekeeping fraud. I have never received so many threats both in the hiring process and after becoming credentialed. I have come to the conclusion that CACI runs this program by intimidation and OPM should be ashamed of themselves for allowing this. The job is highly bureaucratic and disorganized. You must rely on IT systems that are constantly failing. You have at least 3 levels of review on your reports no matter how good a writer you are and there are people constantly sending your work back to you. One step forward, four steps back.
You will receive a company iPhone so they can monitor your location. You will receive a company laptop but you are not allowed to use ANY Windows or Microsoft software, even if you have better ideas than the mandated software packages, by keeping Microsoft out of the mix you cannot organize your workload properly. Everything about the laptop is strictly controlled. You must use two different VPNs which means half of your programs cannot be on at the same time as others. I have never wasted so much time logging in and out of programs in my life!! This job is the definition of Fraud, Waste, and Abuse... Shame on Congress for allowing this to happen.",1,1,2,1,1,1
" September 24, 2019",Technical Writer II," Crane, IN ",Good company,"Involved with several projects on the base. Great working environment and strong leadership with the teams. If you wish to advance, you will have to work that on your own. Not a lot of clear delineation for career growth.",4,4,4,4,4,4
" September 24, 2019",Background Investigator," El Paso, TX ",Suspended for no reason,"I have a TS/SCI clearance but they said I was suspended, after 3 weeks of training, for some reason! I’m still waiting. I’m going to EEOC because it’s been 6 months! CACI is good but not background investigator!",2,5,3,1,1,1
" September 23, 2019",Knowledge Manager (SharePoint)," Chantilly, VA ",Working in CACI is a very good and challenging experience,Very good place to work there. Work life balance is very very good in CACI. All staffs members are very respectful and caring people over in CACI. I have very good experience there.,4,4,3,3,3,4
" September 23, 2019",Tier2 Deskside Technician," Powder Mill Park, MD ",Good experience.,I've had a great experience with CACI thus far. Don't have anything negative to say. The company has a very unique and precise way of doing things and it works.,4,0,0,0,0,0
" September 21, 2019",Electronic Maintenance Technician III," Fayetteville, NC ",Caci,"Totally unprofessional people at a certain location. Extremely hostile work environment base on race, disability and supervisory people making inappropriate comments about wives/husbands",1,1,3,2,1,1
" September 20, 2019",Training Instructor," Saint Robert, MO ",fluid work environment with shared ideas among associattes,CACI is a work environment were ideas are shared among the different departments and encouraged. Managers are in tune per say with those personnel under their charge in my experience.,5,0,0,0,0,0
" September 20, 2019",Business/Systems Analysis T3," Norfolk, VA ",Great Company to Work For!,"CACI is a great company to work for. They allow for internal growth as an employee with many opportunities available to you through e-learning and other training. The management team is great and very concerned with your personal growth. The only nerve racking part of the job is when contracts may or may not be extended/awarded, but CACI will typically reassign you to a different project (if you qualify).",5,5,5,4,5,5
" September 19, 2019",Customer Service Agent," Frederick, MD ",Most rewarding,By far the most rewarding and satisfying position I've held. This was a contacted government job servicing our military and their families. There were many stressful days but all worth it when families were at peace with the assistance provided.,5,5,5,5,5,5
" September 17, 2019",Computer Forensic Examiner," Fayetteville, NC ",Dynamic environment,CACI is a wonderful organization to work for that encourages constant professional development by providing various free avenues continued professional education. Managers within CACI work hard to foster a healthy work environment.,4,4,4,4,4,4
" September 15, 2019",Youth Intern," Kansas City, MO ",Learn new things and skills to help with other jobs,This job has changed my mentality of work as a whole. It has encouraged me to go above my standards and try new things and also learn new task/skills.,4,4,5,4,5,5
" September 15, 2019",Programmer Analyst," Washington, DC ",I work at a government site and they treat us like their own,CACI has been pretty good to me. I'm just having a difficult time moving into a new position within the company after getting my masters degree. They help pay for school and furthering your education.,4,4,3,3,3,3
" September 13, 2019",Government Contractor - Background Investigator, Background Investigator (Former Employee) ,Perfect,"Great Mentors, Flexible Schedule. Everything is given in extensive detail. You will meet some amazing individuals; from co-workers to the Subjects. Everyday is truly an adventure.",5,5,5,5,5,5
" September 13, 2019",Computer Operator III," Albuquerque, NM ",Enjoyed working for this company,"One of the best companies i worked for, great boss, great salary, great working environment and the best support from every direction. Great benefits as well",5,5,5,5,5,5
